factor(Management_Group)201801_FEH_HGD2 factor(Management_Group)201802_FEH_HGD1 factor(Management_Group)201802_FEH_HGD2 factor(Management_Group)201901_FEH_HGD1 factor(Management_Group)201901_FEH_HGD2 factor(Management_Group)201902_FEH_HGD1 factor(Management_Group)201902_FEH_HGD2 heterosis perANS perHHS perARS perSHS perDSS perBMS perBRS perBNS perSGS perBVS perCHS perCAS perGVS perLMS perMAS perSAS perSMS perTAS perBVSo perCHSo perLMSo perHH perAN perSM perCH perM2 perM3 perRS perBV perBR perXB perRO
0.03173866 -0.4626633 -0.5288057 -0.1804554 -0.1765153 0.1828058 0.1007287 -0.004548276 -0.2317171 -0.3507984 -0.3934432 -0.3196071 -0.2960415 -0.4114013 -0.3585203 -0.3346126 -0.4695012 0.01052245 -0.3159884 -0.4023183 -0.2065901 -0.1677244 -0.2084198 -0.1135348 -0.1961441 -0.7747099 250871.9 5.114676 -108517.3 -0.5355383 -0.3795953 -0.5041272 -0.196908 -1.547255 0.3827873 -2.531522 83874.41 50671.34 -0.5189486 -2.05875
-0.02085763 -0.3606359 -0.4411137 -0.2179992 -0.2449819 0.1974662 0.08209206 -0.007740972 -0.1855871 -0.2928561 -0.4129679 -0.1691077 -0.0976444 -0.4002447 -0.3671496 -0.3388541 -0.268079 0.07361884 -0.2543231 -0.2504912 -0.2474444 -0.1994537 -0.4386284 0.1720109 -0.1210136 -0.7326471 57492.33 -2.35042 -116366.8 -0.4252665 -0.1667645 -0.3719328 -0.1261657 -1.172835 -0.1558381 -1.558435 -44535.98 100985.7 -0.2939154 11.09747
-0.08731047 -0.4202755 -0.4798071 -0.2526615 -0.3066729 0.1128619 0.04817789 0.001509507 -0.1193268 -0.2857963 -0.3419255 -0.2686896 -0.1635978 -0.3999239 -0.3182671 -0.262459 -0.5250651 -0.1421235 -0.2421667 -0.6360232 -0.1991339 -0.1082051 -0.4128138 -0.2107538 -0.1624568 -0.5001249 73825.12 5.233336 -107174.8 -0.4672899 -0.07843618 -0.07902042 -0.4940214 -0.8804244 0.4098294 -1.171086 48915.33 38287.23 -0.2789811 -4.898352
-0.005018648 -0.4520879 -0.5299183 -0.2207857 -0.2494284 0.135339 0.04914828 0.03830405 -0.2369586 -0.3821741 -0.4761037 -0.3006141 -0.2274274 -0.5461286 -0.420667 -0.4714281 -0.4109271 -0.3396598 -0.2852042 -0.697221 -0.1930054 -0.1634613 -0.2765678 -0.3415533 -0.2428465 -0.6211731 -23533.62 -0.6650381 -11318.98 -0.5195424 -0.3239752 -0.4288337 -0.5257988 -1.335682 -0.01070033 -1.163444 -121376.5 118659.8 -0.5650526 11.6647
0.005991559 -0.3262108 -0.3504055 -0.1103398 -0.2012186 0.2631297 0.09863622 0.001449556 -0.3135742 -0.517086 -0.4792293 -0.4791981 -0.4772986 -0.6126653 -0.5674547 -0.3858495 -0.6036698 -0.4558981 -0.3263188 -0.386283 -0.3498303 -0.3673994 -0.4254652 -0.2209139 -0.2965876 -0.8213397 -35364.99 4.902335 -38087.01 -0.4827646 -0.08298816 -0.189828 -0.4186042 0.3241767 0.3960347 -0.6909848 -40865.38 177244.2 0.1255496 4.539577
-0.03053992 -0.3545001 -0.5080282 -0.1966451 -0.2476006 0.1781855 -0.01325041 0.04879433 -0.2501633 -0.3946569 -0.4271676 -0.2844769 -0.3412553 -0.5364551 -0.7095742 -0.5200991 -0.6051013 -0.1597858 -0.318503 -0.3408594 -0.3310646 -0.2558774 -0.3104214 -0.3396106 -0.2842807 -0.6460921 77840.38 -2.247265 26039.28 -0.6493302 -0.2734345 -0.3009193 -0.5442607 -0.4606427 0.5474188 -4.641729 21856.95 97712.74 -0.08109603 -5.013102
0.0203193 -0.3354897 -0.4942396 -0.1984097 -0.1871011 0.2026688 0.1262738 0.005777796 -0.1679574 -0.3417242 -0.3820194 -0.2167376 -0.09901288 -0.5309264 -0.399443 -0.3498836 -0.5004949 -0.02230898 -0.2985274 -0.4612975 -0.2374448 -0.2982133 -0.3675399 -0.2992764 -0.224112 -0.6465339 71921.24 -5.962971 -48198.2 -0.4960884 -0.6767646 -0.347479 -0.6297673 -0.4679871 0.6637083 -1.10991 126134.2 60597.87 -0.3909799 11.53911
0.01229822 -0.3855532 -0.5223305 -0.123558 -0.2131041 0.2196997 0.1497998 0.0001955649 -0.2416938 -0.480556 -0.5165736 -0.255055 -0.2434815 -0.4847747 -0.6869621 -0.4439578 -0.6441286 -0.1767152 -0.384644 -0.4750817 -0.4579426 -0.2654464 -0.2518802 -0.3781397 -0.1821358 -0.6653694 -43763.81 0.4779792 -72509.78 -0.6796754 -0.03288467 -0.09840191 -0.4677108 -0.2430884 0.2389867 -1.121661 69243.18 49319.7 -0.3310747 -10.10327
-0.005611013 -0.4430542 -0.5070645 -0.1717869 -0.2631805 0.1377855 0.1210114 0.02189425 -0.3214606 -0.4365934 -0.599159 -0.4546382 -0.3876461 -0.6435161 -0.6699508 -0.4628576 -0.3581719 -0.2454301 -0.4568455 -0.6737858 -0.3506919 -0.3950735 -0.3723562 -0.5466065 -0.4080744 -0.9139284 2925.53 3.727299 160298.7 -0.8417837 -0.2831178 -0.3207549 -0.4988401 -0.5995456 0.03761356 -0.1343966 9292.957 125866.3 -0.7345028 -10.77299
-0.05758558 -0.3878576 -0.4846662 -0.1351717 -0.2434137 0.1862276 0.0571224 0.03748511 -0.4162454 -0.5122179 -0.5725014 -0.4827194 -0.467933 -0.6892199 -0.7155189 -0.5704651 -0.5917355 -0.09694314 -0.4392303 -0.5250346 -0.5461464 -0.3762392 -0.2853374 -0.4380023 -0.3869365 -0.6890067 83387.82 -6.703021 187652.7 -0.8862565 -0.7656663 -0.3905714 -0.6727853 -0.5328791 -0.5371634 -3.013281 -76163.31 -415.7296 -0.4307766 4.406928
0.03661008 -0.4343786 -0.388646 -0.1795744 -0.2207352 0.1991099 0.126445 0.001937034 -0.4289672 -0.5099898 -0.6149565 -0.4522125 -0.4152471 -0.6299005 -0.6278656 -0.5684679 -0.5478186 -0.2457547 -0.4900525 -0.3150028 -0.4836885 -0.4061695 -0.5847204 -0.5729141 -0.3630867 -0.7593408 33325.59 -5.663005 -163455.2 -0.4750635 -0.5122464 -0.3726405 -0.4608432 -0.1981636 -0.1899099 -1.230793 -116661.9 76208.54 -1.052075 -3.932611
0.07183536 -0.3433327 -0.4115257 -0.1238178 -0.1601343 0.2465151 0.1695064 -0.0002246443 -0.4501262 -0.4967507 -0.6397884 -0.4100979 -0.3182708 -0.6266227 -0.539434 -0.5004391 -0.6100173 -0.7742136 -0.5304713 -0.3612572 -0.3222373 -0.4218402 -0.4313326 -0.5852782 -0.3055807 -0.6654575 -118046.5 4.739432 -59857.34 -0.6658469 -0.8229558 -0.6509573 -0.5864504 -0.2769842 -0.1620213 -2.038996 121887.7 11755.41 0.0710558 0.96233
0.01508931 -0.3555824 -0.3728038 -0.1861793 -0.1998944 0.1853509 0.08034465 -0.008028032 -0.4092938 -0.5818434 -0.5976612 -0.3803978 -0.4144832 -0.6449746 -0.6546438 -0.6175227 -0.5366604 -0.3863599 -0.5432986 -0.7064856 -0.4621449 -0.4260592 -0.4669141 -0.4287413 -0.4105308 -0.8578194 127171 1.776915 -53910.18 -0.4559492 -0.03377149 -0.2652115 -0.5015082 -1.02886 -0.71915 0.1904966 -164001.5 154516.7 -1.19775 -4.006624
-0.02532622 -0.3320888 -0.4501462 -0.1566709 -0.2631523 0.2208663 0.1276522 0.02310285 -0.3865505 -0.5190064 -0.514511 -0.4664237 -0.4215936 -0.6226032 -0.9332584 -0.5257694 -0.6923531 -0.2444643 -0.3539812 -0.5602646 -0.407026 -0.3705035 -0.4505428 -0.4474378 -0.3849472 -0.894622 77267.85 -0.1086981 -124018.9 -0.7983968 -0.5280423 -0.4272451 -0.7055422 -0.5903193 -0.1078218 -4.925552 187481.5 -21848.35 -0.7060922 7.227739
-0.04324325 -0.4489312 -0.5067915 -0.1892252 -0.2424974 0.1927231 0.05566653 0.06101743 -0.3724715 -0.4680201 -0.6212537 -0.475531 -0.4677465 -0.6893114 -0.6474361 -0.6091147 -0.6805583 -0.4573633 -0.4378373 -0.6324926 -0.5192927 -0.4435918 -0.5603607 -0.5263681 -0.3806294 -0.6961472 -58805.76 -1.639036 131555.6 -0.8725809 -0.4693806 -0.7626956 -0.491744 -0.3013101 -0.347593 -2.753171 73503.59 -46894.3 0.2083547 16.51766
0.06545835 -0.4773458 -0.543054 -0.1052648 -0.208903 0.2005337 0.09737587 -0.02018554 -0.3693535 -0.609624 -0.6029597 -0.4847388 -0.4615078 -0.536456 -0.8413999 -0.5790679 -0.6917697 -0.3001148 -0.4083073 -0.5252373 -0.4888986 -0.380329 -0.4774585 -0.4179581 -0.3697429 -0.8137077 -63309.54 -1.205409 -67170.76 -0.5840737 -0.2101474 -0.4359347 -0.7404184 -0.6368692 0.0482469 -0.1851916 -52776.63 -91712.39 -0.8401997 -7.606935
0.04348434 -0.3230459 -0.4204858 -0.08901014 -0.1522656 0.2093273 0.1761121 0.02300209 -0.4323477 -0.5635803 -0.7156818 -0.4236746 -0.5555712 -0.6335488 -0.4777126 -0.6425221 -0.6874117 -0.3468837 -0.5274431 -0.7261882 -0.3906557 -0.3831637 -0.5986616 -0.7036361 -0.3762299 -0.8421449 -55214.11 2.838915 68359.29 -0.6445987 -0.3792786 -0.3791873 -0.8632081 -0.3042646 -0.01469118 -1.049634 91414.24 106685.3 -0.8656471 8.317989
0.002913998 -0.360615 -0.3894456 -0.1195556 -0.1814784 0.1951883 0.1131205 0.0327892 -0.414676 -0.6105646 -0.5221215 -0.3818965 -0.4200353 -0.5740551 -0.478321 -0.6020707 -0.6685498 -0.2407622 -0.3850605 -0.5639913 -0.4528259 -0.3688758 -0.5384999 -0.3076319 -0.4860184 -0.9447332 -57039.24 9.151466 17268 -0.819213 -0.120434 -0.3511357 -0.5010527 -0.7443123 -0.2387507 -1.860038 -47291.87 -49347.33 -0.169189 4.842026
-0.01586306 -0.4271992 -0.5138677 -0.2202673 -0.2757982 0.1425737 0.08001063 0.03065075 -0.4298918 -0.4793625 -0.4971428 -0.4345924 -0.273793 -0.592928 -0.6925602 -0.6094967 -0.7636768 -0.2930296 -0.4861827 -0.3445031 -0.5105949 -0.3218535 -0.4065235 -0.4459171 -0.3425846 -0.9371661 -168287.1 -3.278922 -177465.2 -0.730705 -0.3988055 -0.3922675 -0.5234832 -0.5478088 -0.2826053 -2.322496 65164.47 65127.79 -0.787667 2.54617
0.04078738 -0.3667666 -0.4838082 -0.08250119 -0.1684507 0.2021797 0.1629271 -0.03741757 -0.5135203 -0.5819959 -0.6858158 -0.4816524 -0.4576691 -0.7159025 -0.816598 -0.7235379 -0.5918882 -0.2551923 -0.649873 -0.5643395 -0.5959424 -0.5423761 -0.5522361 -0.6132401 -0.5003655 -0.8355243 -118662.3 -6.627203 -159582.3 -0.930839 -0.1377865 -0.4456268 -0.6357863 -0.4164542 -0.1792404 -1.807494 45416.41 193910.9 -0.4205864 7.56791
0.05246832 -0.4137501 -0.5208129 -0.160522 -0.1920732 0.1863868 0.1527642 0.002715546 -0.5052404 -0.6707171 -0.7330329 -0.5243827 -0.5884653 -0.6760874 -0.5807358 -0.6923959 -0.8261952 -0.556138 -0.5480605 -0.493952 -0.430564 -0.4438507 -0.611428 -0.3974169 -0.5492934 -0.8234303 -53271.72 6.826189 50940.83 -0.4317297 -0.6437811 -0.6123569 -0.3224438 -0.0259913 -0.2257942 -1.07415 -6972.61 -69191.18 -0.4931788 5.937252
0.03842979 -0.4508616 -0.4659724 -0.162604 -0.2594319 0.1812515 0.1173939 0.05155935 -0.5144928 -0.6238007 -0.7374549 -0.682785 -0.6707767 -0.7238063 -0.9435825 -0.7441169 -0.8879623 -0.3388103 -0.6394454 -0.7093123 -0.6685556 -0.5223251 -0.510993 -0.5707301 -0.5941595 -0.8899296 110625.7 -5.216282 101656.5 -1.020944 -0.4391947 -0.4272638 -0.7059588 -0.3489365 -0.7192567 -0.2861054 105461.3 113818.8 -0.5190046 2.540698
-0.02845832 -0.3590699 -0.5037886 -0.2028782 -0.2863005 0.1488137 0.1186018 0.007079639 -0.5481621 -0.6858974 -0.7173139 -0.4460272 -0.5422903 -0.7490346 -0.7643543 -0.8402038 -0.862925 -0.05631139 -0.5529464 -0.7861808 -0.5945172 -0.6351904 -0.6350518 -0.6029412 -0.4977923 -0.7296761 20382.14 0.1559232 -37035.84 -0.7696812 -0.9518277 -0.8605287 -0.6612836 -1.665593 -0.5724463 -2.932578 151265.1 -193996.9 -0.3975997 -10.10208
0.05235506 -0.2958396 -0.329401 -0.2096438 -0.212863 0.1473133 0.1410784 0.02859138 -0.5703909 -0.7068982 -0.7485478 -0.6411531 -0.5392924 -0.8692315 -0.9460551 -0.6949493 -0.8824753 -0.4838083 -0.6467333 -0.5298257 -0.606515 -0.4992086 -0.8408095 -0.7718189 -0.5189623 -0.8035042 40290.97 -3.268639 76159.67 -0.9022532 -0.9177907 -0.5875405 -0.8846676 -0.9798827 0.3320189 -2.712005 37676.18 87139.09 -0.7161127 -2.340016
-0.01834931 -0.3654627 -0.3793839 -0.1915334 -0.1898458 0.1776922 0.1207206 -0.01627575 -0.5773403 -0.7783831 -0.7541469 -0.5720738 -0.6956799 -0.7674877 -1.01289 -0.7546615 -0.7288737 -0.4845022 -0.6566811 -0.8023241 -0.560416 -0.523527 -0.5991527 -0.3734396 -0.5094709 -0.7018659 -39744.86 -2.5065 45218.38 -0.6012752 -0.7455321 -0.5693789 -0.6308311 -0.1356774 -0.0906231 0.3731338 -43909.18 259307.1 -1.869134 3.232614
-0.02470926 -0.4132791 -0.4103445 -0.1808631 -0.2102267 0.2032854 0.0700433 0.07368619 -0.645199 -0.6980781 -0.7768626 -0.6331051 -0.6796079 -0.8786245 -0.6951759 -0.7910608 -0.7253776 -0.4786094 -0.7194229 -0.8639454 -0.6978793 -0.5088864 -0.829004 -0.6632661 -0.5649675 -0.8548324 -166724.4 -0.191328 130166.2 -1.058753 -0.6158933 -0.6452701 -0.7645374 -0.8330655 -0.3482079 -4.760137 -147064.3 -62936.91 -1.057853 3.485451
0.0396884 -0.388395 -0.3941065 -0.1708925 -0.2483904 0.2116025 0.1305336 0.0266497 -0.5840886 -0.7738809 -0.8263165 -0.5917323 -0.7621832 -0.8632247 -0.9353116 -0.8094469 -0.8453573 -0.6542967 -0.6428635 -0.59405 -0.6194567 -0.4959118 -0.5858853 -0.6286024 -0.6320824 -0.8383644 -257998.1 5.508212 64446.7 -1.105857 -0.5621264 -0.6142339 -0.8478281 -1.831009 0.2194531 -0.4908429 -5705.958 722.6676 -0.9663222 5.464302
0.01754337 -0.4161524 -0.4574927 -0.1836557 -0.2333758 0.150537 0.06159627 0.02434802 -0.6529328 -0.7369929 -0.7070172 -0.6546063 -0.6356731 -0.7152613 -0.9178302 -0.7646904 -0.7417149 -0.57041 -0.5965284 -0.9569399 -0.6746972 -0.4731558 -0.7341487 -0.472295 -0.7093316 -1.161692 28814.07 7.769245 -74613.6 -0.8677701 -0.6625215 -0.4846192 -0.8262011 -0.325006 -0.2788869 -1.182191 -922.1439 -40271.69 -0.8483333 -2.03695
-0.07523267 -0.4451954 -0.51803 -0.1750032 -0.281671 0.1834043 0.07290797 0.04976939 -0.7502744 -0.8711331 -0.8194985 -0.7435394 -0.6991121 -1.021195 -0.9754529 -0.9712135 -0.9138571 -0.8885583 -0.732695 -0.6174158 -0.7388297 -0.7225555 -0.6589154 -0.7600593 -0.7574617 -1.119346 -99919.35 0.04758441 14607.92 -0.9880372 -0.7686921 -0.7856456 -0.7723932 -1.139375 -0.4973391 -0.7293145 44001.73 124429.6 -1.119371 4.926876
0.03564715 -0.2783336 -0.4084775 -0.1609531 -0.1732459 0.1808004 0.06906679 0.004968035 -0.8079566 -0.9243977 -0.9408033 -0.8380577 -0.8209316 -0.9965308 -0.912528 -1.027906 -1.016343 -0.5720252 -0.9399072 -0.9599707 -0.8367262 -0.8045452 -0.8629899 -0.9686933 -0.7466643 -1.227008 -55315.48 -0.9674958 -49120.73 -1.259198 -0.7746819 -0.7827491 -1.334526 -1.72811 -1.074054 -2.307788 34130.68 -160212 -1.091183 -5.04656
-0.004045271 -0.3511059 -0.3979614 -0.1412958 -0.2640065 0.126973 0.122434 -0.001809966 -0.7434481 -0.9287409 -0.9892635 -0.8197229 -0.9517062 -0.9532305 -1.084886 -0.8494693 -1.152419 -0.7041523 -0.8052197 -0.7978691 -0.7355795 -0.7555896 -0.7762649 -0.7112264 -0.7136424 -1.189504 105944.7 -1.682073 31945.48 -1.150244 -0.7897584 -0.6685346 -0.9730993 -1.376345 -0.5403658 -1.00728 -218711.7 104500.1 -0.5425242 6.118474
-0.07411575 -0.4265381 -0.496678 -0.283759 -0.2696988 0.06943908 0.05326972 0.03222345 -0.7738137 -0.8535877 -0.970477 -0.9348999 -0.6741069 -1.047284 -1.209848 -1.008518 -1.256272 -0.5551552 -0.8596495 -0.8826675 -0.8064991 -0.7390634 -0.8753381 -0.7111085 -0.7754456 -1.165171 101423 -5.110967 -101465.1 -1.121915 -0.6310764 -0.8293814 -0.9141523 -1.027094 -1.012426 -2.686204 -125955.9 -21358.12 -1.052203 7.569611
-0.04215184 -0.4162734 -0.4692531 -0.2419046 -0.2587769 0.1168812 0.03475558 0.01782219 -0.6674558 -0.8723863 -0.9471193 -0.7648512 -0.6723108 -1.030072 -1.14439 -0.8143322 -1.168612 -0.611418 -0.7789635 -0.8291867 -0.6613564 -0.7235387 -0.6233839 -0.7416991 -0.8192214 -1.106825 31485.7 -6.555252 198947 -0.9469478 -0.9509238 -0.694681 -1.179311 -0.5095199 -0.4645688 -2.102846 110636.5 19981.56 -0.8586713 -14.27104
0.0419801 -0.3493904 -0.4419931 -0.1462305 -0.2275097 0.2083395 0.09278609 -0.009935443 -0.7503114 -0.8616762 -0.9176405 -0.7999724 -0.7377728 -0.9770652 -1.034967 -0.8563405 -1.040436 -0.4194732 -0.7837204 -0.9575171 -0.7695104 -0.7541338 -0.8368769 -0.7607779 -0.743639 -1.1568 -111436.3 -2.853881 -138281.7 -1.14479 -0.6925197 -0.6927458 -0.5116418 -0.788341 -0.448403 -1.773427 -148304.1 93242.12 -1.618185 -1.161332
-0.05915336 -0.3708742 -0.4152757 -0.08975625 -0.1574298 0.1877159 0.06731407 0.04635977 -0.7304587 -0.9310811 -0.9988031 -0.8137643 -0.5493205 -1.097624 -0.9278932 -0.9422394 -1.186989 -0.9667077 -0.8063469 -0.7541448 -0.7099791 -0.6483631 -0.9588989 -0.7894478 -0.6804585 -1.253414 43888.18 -2.630173 -208341.7 -1.2114 -0.8528515 -0.7895453 -1.18701 -2.678622 -0.5361935 -2.623828 59040.2 111816.9 -1.387143 -5.088258
-0.04383598 -0.3543965 -0.4587919 -0.2187035 -0.251698 0.1765335 0.02029112 -0.007016547 -0.7752388 -0.8636852 -0.8815524 -0.8775049 -0.7582473 -0.9188305 -1.199159 -0.797285 -1.09671 -0.50111 -0.8224933 -0.9490869 -0.7673553 -0.6491668 -0.6808186 -0.7610529 -0.7247606 -1.046752 -99771.79 0.01281648 32616.65 -1.130942 -0.3635004 -0.7697308 -0.9368578 -0.6312145 -0.8275271 -2.617505 197814.3 56245.38 -0.9709451 3.859477
-0.0391043 -0.3847583 -0.4436462 -0.07800477 -0.1908635 0.2590744 0.1556786 0.03248534 -0.7127922 -0.8570801 -0.8208724 -0.8378439 -0.8113428 -0.944407 -1.15505 -0.8858356 -1.230764 -0.624408 -0.8324038 -0.847177 -0.880703 -0.7427287 -1.011763 -0.7942306 -0.7502441 -1.197769 -53989.6 10.89563 282353.3 -1.15155 -1.159947 -0.7788289 -1.053195 -1.225533 -0.4896602 -3.491211 46458.2 -123237.5 -0.752615 -0.5367322
0.0567776 -0.3278738 -0.4262633 -0.1372331 -0.1953314 0.226973 0.12059 -0.010669 -0.6809881 -0.9123554 -0.8831039 -0.7394681 -0.8469822 -0.9301235 -0.9788757 -0.878481 -0.8500528 -0.7551277 -0.8076216 -0.7230057 -0.7214734 -0.7355088 -0.7917588 -0.67093 -0.7664234 -1.101101 -288092.8 4.063508 -101812 -0.9533477 -0.6930165 -0.6663464 -0.9059987 -0.2733742 -0.5874494 -1.565427 -150984.9 -60114.66 -0.8120186 0.6561542
0.04184268 -0.3699088 -0.4449571 -0.142437 -0.1393849 0.2273635 0.06912002 -0.01917553 -0.8145068 -1.0112 -0.8968572 -0.7240344 -0.7159005 -0.9988139 -0.9957915 -0.947541 -1.063459 -0.5015398 -0.7923444 -1.012207 -0.9096893 -0.6517238 -0.8813006 -0.6879663 -0.8075666 -1.187793 92969.26 -4.856433 39987.35 -1.4552 -0.6281955 -1.008715 -0.8278407 -1.361983 -1.205238 1.047621 26502.75 15430.91 -0.7177425 -4.24817
-0.05267171 -0.4316511 -0.5089707 -0.1708877 -0.2619703 0.1299801 0.1643216 -0.007594811 -0.8119106 -0.9586597 -0.9051498 -0.8454815 -0.7740433 -0.9244704 -1.163692 -0.9909653 -0.7949714 -0.5550183 -0.8500429 -0.8495906 -0.8814575 -0.7119084 -0.8060794 -0.7848322 -0.7847777 -1.334037 -157250.1 -2.38848 -118503 -1.218162 -1.048386 -0.699164 -0.818861 0.1405084 -0.3470259 -1.072399 -51595.61 -7773.819 -1.178531 0.8686342
0.01638191 -0.3193347 -0.4318492 -0.1326323 -0.2208858 0.2343818 0.08491813 0.05388274 -0.8450362 -1.027633 -1.062083 -0.9376418 -0.7439833 -1.175689 -1.202331 -1.094337 -1.274239 -1.082334 -0.8842225 -0.9940089 -0.9010291 -0.8091632 -0.9523658 -0.9120739 -0.8006841 -1.155083 -5018.657 2.060214 26161.69 -1.107329 -0.9203718 -1.097826 -1.037666 -0.8323503 -0.7331698 -0.2926867 -31022.24 -16470.96 -0.854234 0.8069988
-0.07809642 -0.4646174 -0.5455616 -0.2084693 -0.2374262 0.1777446 0.04120921 0.03125399 -0.9229135 -1.125225 -1.094725 -1.000438 -1.20149 -1.301872 -1.110145 -1.199672 -1.100053 -0.7152904 -0.9637551 -0.8041083 -0.9606168 -0.8588534 -0.995019 -0.9519617 -0.9699243 -1.069303 123497.4 -1.839391 82394.13 -1.361254 -0.7832685 -1.01843 -1.191715 -1.504978 -0.3584632 -0.8466242 -205653.8 167957.3 -1.190825 -1.70054
0.06714353 -0.2985386 -0.3484076 -0.1333752 -0.1994958 0.177991 0.1090403 -0.004564471 -0.9382398 -1.162344 -1.164784 -1.072236 -0.8655161 -1.0892 -1.20182 -1.079484 -0.9503444 -0.9407634 -0.9958072 -1.251956 -0.9931467 -0.9076044 -0.9332012 -1.145727 -0.9222475 -1.352877 223588.8 5.201103 86405.88 -1.570158 -1.012824 -1.270427 -1.14735 -1.193597 -1.413775 -0.5792841 82023.59 22573.57 -1.033884 0.5085905
-0.02371921 -0.4755125 -0.5561487 -0.2104185 -0.2125516 0.1337199 0.03355599 0.02940888 -0.8933671 -1.098412 -1.078816 -1.050265 -0.9056091 -1.329573 -1.16896 -1.132948 -1.287428 -0.9377561 -0.9977161 -1.064576 -1.06691 -0.8501921 -0.9297959 -0.9857464 -0.8788385 -1.277061 -109015.3 2.396883 141578.2 -1.241804 -1.106303 -1.010957 -1.394831 -0.6976342 -0.9848845 -1.125804 -199088.9 92922.68 -0.9390877 -10.70043
-0.02458737 -0.4707327 -0.4948166 -0.1930486 -0.2182177 0.08056291 0.04085526 0.01906035 -0.9425439 -1.035509 -1.085597 -1.015421 -0.8308225 -1.025365 -1.159693 -1.112313 -1.204105 -1.102157 -1.02826 -1.222325 -0.9885818 -0.9365725 -1.056902 -0.913032 -0.9332708 -1.543136 -2006.315 2.846488 14895.7 -1.684033 -1.027981 -0.9521674 -1.009186 -1.399899 -1.000743 -1.819076 -119046 86730.42 -1.158981 6.726009
-0.01834703 -0.2185697 -0.3440442 -0.194982 -0.2123948 0.224452 0.1563544 -0.0001015823 -0.9876218 -1.072755 -1.207959 -0.8669753 -0.9569295 -1.038489 -1.184673 -1.095219 -1.19965 -1.106197 -1.039662 -1.030578 -1.100231 -0.9214587 -0.9853688 -0.9412496 -0.8479499 -1.211085 3839.882 -5.822752 21820.34 -1.213425 -1.013071 -1.191623 -0.5869557 -1.434242 -0.5478897 -0.3232629 -14338.96 -60867.54 -0.8177804 2.343273
0.03851946 -0.2782856 -0.3377045 -0.1358285 -0.1937686 0.2507253 0.194424 -0.01570471 -0.9599302 -1.120158 -1.224491 -1.009528 -1.065525 -1.185582 -0.9291101 -1.136312 -1.425892 -0.9874109 -0.9578996 -0.9528138 -0.9716496 -0.9477184 -0.9860941 -1.049342 -0.8552586 -1.2236 8572.293 7.13791 -76733.67 -1.523687 -0.9018824 -1.0443 -1.233948 -0.8151942 -1.05775 -3.245036 33205.18 -43298.05 -0.4666349 0.8440165
-0.0318145 -0.4678397 -0.5034888 -0.1620013 -0.2328826 0.204192 0.09070677 -0.02211586 -0.9814416 -1.148284 -1.168508 -0.9240585 -0.9355224 -1.221031 -1.222686 -1.122427 -1.222968 -0.8402749 -0.9734371 -1.275776 -1.087752 -0.9419564 -1.062115 -1.229657 -0.9448109 -1.463489 -10294.56 -3.567019 -3504.485 -1.377196 -1.143702 -1.323712 -1.066045 -1.57046 -0.8780184 -0.125085 -76421.64 -44056.63 -1.327026 1.641607
-0.009253509 -0.3791369 -0.3642959 -0.1512299 -0.1962267 0.2235474 0.1230829 0.04977561 -1.020408 -1.065382 -1.197911 -1.06062 -0.8616872 -1.191231 -1.409042 -1.278308 -1.301936 -1.097417 -1.045172 -1.065071 -0.9829122 -0.9583907 -1.174293 -1.135939 -1.00165 -1.375904 65225.22 4.250648 144816.5 -1.416719 -1.238451 -1.063435 -1.210974 -1.515462 -0.4679787 -2.557822 6821.952 21241.04 -1.023464 0.5966897
0.02832461 -0.3826136 -0.453346 -0.2572817 -0.2855555 0.1284817 0.02492543 0.01628937 -1.000696 -1.184352 -1.16143 -0.9768942 -1.2569 -1.125743 -1.562514 -1.163069 -1.441408 -0.8583259 -1.068315 -1.31356 -1.045416 -0.9671269 -0.8884022 -0.9657717 -1.172843 -1.177207 -55411.13 -3.75844 -117576 -0.9652337 -0.6887145 -1.153306 -1.328133 -0.6402858 -0.7227855 0.7861004 699.3683 -63611.81 -1.051752 0.1432405
0.01600131 -0.4286652 -0.5124647 -0.1966013 -0.1824937 0.2459795 0.1656067 0.05732403 -1.149937 -1.303965 -1.291009 -1.209148 -1.364244 -1.245245 -1.393724 -1.328625 -1.582528 -0.8496324 -1.139853 -1.092792 -1.120932 -1.087024 -1.299897 -1.257249 -1.176635 -1.491415 4895.811 -6.567309 80415.59 -1.529932 -1.070115 -0.8187976 -1.085312 -1.297145 -0.4503415 -3.930045 33083 -130154.3 -0.4082672 0.9909638
0.03215417 -0.364642 -0.4323335 -0.2011879 -0.2725638 0.2216286 0.09860569 0.01332209 -1.14344 -1.143257 -1.182979 -1.091396 -0.8248687 -1.250749 -1.357677 -1.269663 -1.270091 -0.8513351 -1.041313 -1.363976 -1.17868 -0.9420508 -1.207863 -1.254616 -1.022278 -1.504429 5582.233 5.213263 135882.1 -1.640672 -1.073331 -1.293459 -1.15551 -0.9683461 -0.6163444 -4.945994 56959.1 -82479.86 -0.6500547 3.545292
0.01721204 -0.4505124 -0.4271333 -0.200871 -0.2508771 0.1813345 0.05142614 0.04477528 -1.087372 -1.274312 -1.244095 -1.177652 -1.194866 -1.283739 -1.326367 -1.236845 -1.252353 -0.9922744 -1.254614 -1.438015 -1.196455 -1.06632 -1.359576 -1.194805 -1.177756 -1.523705 238441.9 3.356133 245691 -1.596369 -1.03378 -0.9266125 -1.387159 -1.562685 -0.3382393 -4.791456 -136331.9 24594.15 -1.884439 6.6473
