factor(Management_Group)201701_HI_ME01 factor(Management_Group)201701_MI_MD01 factor(Management_Group)201701_MI_ME01 factor(Management_Group)201801_FEH_HGD1 factor(Management_Group)201801_FEH_HGD2 factor(Management_Group)201801_FES_MD01 factor(Management_Group)201801_FES_ME01 factor(Management_Group)201802_FEH_HGD1 factor(Management_Group)201802_FEH_HGD2 factor(Management_Group)201802_FES_MD01 factor(Management_Group)201802_FES_ME01 factor(Management_Group)201901_FEH_HGD1 factor(Management_Group)201901_FEH_HGD2 factor(Management_Group)201902_FEH_HGD1 factor(Management_Group)201902_FEH_HGD2 heterosis perANS perHHS perARS perSHS perDSS perBMS perBRS perBNS perSGS perBVS perCHS perCAS perGVS perLMS perMAS perSAS perSMS perTAS perBVSo perCHSo perLMSo perHH perAN perSM perCH perM2 perM3 perRS perBV perBR perXB perRO
-0.092329 0.1046403 -0.01060303 0.6764595 2.119614 -1.670794 -2.64408 3.387048 4.808516 -0.6603062 -1.719667 -0.9350677 -0.3678752 -2.048128 -0.8009157 0.006840265 7.816049 7.906103 8.646743 8.573322 6.252905 7.555369 6.719483 7.5154 8.145415 5.790408 9.179739 8.153042 7.766809 8.155628 7.924741 8.409747 7.868524 8.650144 -3694.384 53.66414 4283.34 6.144232 7.746044 5.041478 6.294201 10.87946 0.04900403 23.79638 -10676.53 17.7188 10.33616 -5.506685
-1.031305 -0.717065 -0.372893 0.2937639 1.517802 -3.005881 -3.562513 1.734593 3.948632 -2.573678 -1.91713 -1.150221 -1.127766 -2.496871 -1.506549 0.5486744 8.875979 7.700133 8.821024 9.118402 8.205652 7.979611 6.949734 7.728693 6.818318 5.931368 9.360489 8.431417 8.292308 7.799947 6.755395 7.849163 8.507642 10.60457 -3444.414 -19.30743 4082.697 5.725936 7.335556 8.609549 5.419831 10.1962 6.285187 17.10088 -10285.97 0.5110609 8.76027 3.899223
-0.8237872 -0.6313138 -0.3596252 -0.5924309 1.024266 -1.842603 -2.575094 1.520257 3.390738 -1.468211 -2.030702 -1.978553 -2.054853 -2.721859 -2.912206 0.07422699 8.739994 8.436014 9.963828 9.438823 6.994376 8.413704 8.425656 8.437904 9.609929 8.029462 9.55028 9.390053 9.253591 8.633119 8.132818 8.603096 8.589461 10.10547 -3479.938 -115.013 3882.982 7.906799 8.289232 8.985402 6.665583 8.947375 0.2375464 19.57606 -8305.558 22.46713 12.91788 21.05826
-0.315368 -0.06091381 -0.8166529 -0.1149289 1.529425 -1.850721 -2.963252 1.346885 3.400565 -2.090979 -1.164788 -0.8375254 -1.221791 -3.005853 -1.708696 -0.07529115 8.10626 8.457934 9.465253 9.487906 6.226978 8.506278 8.599766 9.891644 8.924238 9.286746 8.713664 6.795398 8.837895 7.862072 7.793604 7.736393 8.464333 11.76022 -3824.793 -19.98352 4196.725 9.135602 9.943303 9.335851 8.664257 4.145283 8.182192 47.67055 -7581.016 12.39161 14.12912 -29.2592
0.2233918 0.06945334 0.216871 1.547873 2.714021 -2.235373 -2.407619 3.059048 4.911561 -0.2517611 -0.2050434 -0.3966824 -0.1689594 -1.94659 -0.2555967 0.06864449 7.897985 7.601685 8.451633 9.54542 9.196183 6.841667 8.481671 8.776105 7.572162 6.206464 8.927525 8.874536 8.827431 7.844888 8.456036 6.617716 7.373161 9.468196 -4029.987 0.4413493 4136.717 8.725282 6.980089 9.644161 7.448084 14.24691 -1.1344 44.54324 -5584.736 20.26206 10.61354 24.18378
-0.1882113 -1.001281 -0.5762252 0.972462 2.308119 -2.454982 -3.062383 3.232886 5.659588 -0.4492455 -0.6871646 -0.3557316 -0.9460196 -1.894337 -0.5930525 0.151088 9.052564 8.110543 9.933463 8.096069 7.358717 8.38881 8.471979 9.799792 7.641064 9.263581 9.258212 7.23402 8.138942 7.876482 7.013043 8.198835 8.842913 9.256684 -4189.095 -57.12011 4463.065 7.982987 10.56445 8.967312 7.978148 9.340373 1.281286 15.66953 -6537.49 4.204163 10.98618 16.41287
-0.2971955 -0.8163857 -0.7584623 0.2814049 1.077866 -2.489558 -3.538601 2.239484 3.818447 -2.095584 -1.621329 -1.240585 -1.052111 -1.770397 -1.575501 -0.03819197 8.584495 8.009353 9.503105 9.114372 7.364926 8.171069 8.497228 7.753265 7.750176 9.058782 9.564915 8.354062 9.600177 7.759321 8.817082 8.869055 8.736605 12.23048 -3679.329 -47.34467 3732.457 10.28984 12.54897 12.06261 8.2567 17.3436 7.385726 16.43611 -3627.798 7.304272 13.34034 14.56774
0.04978541 -0.4571525 -0.2568569 0.09382509 0.866445 -2.359217 -3.945159 2.22031 3.755422 -1.503474 -1.735393 -1.442963 -1.862864 -2.720844 -1.324357 -0.06452148 8.512188 8.385079 9.727884 8.977936 7.830154 8.145248 7.960754 8.307672 8.486983 6.285446 9.369325 8.306486 8.783396 8.116682 7.746382 7.646994 8.938559 11.01039 -3335.755 -3.857393 3478.293 9.384859 10.3636 9.285472 6.972492 12.54631 4.536341 21.98356 -4071.367 1.499823 15.01462 -27.1825
-0.4101135 -0.5670157 -0.3479954 0.4456536 1.784768 -2.825105 -3.489312 3.006377 3.91818 -1.812861 -1.722783 -0.726982 -1.046053 -2.076014 -0.992729 0.07164087 8.688948 8.045334 9.329453 8.839767 8.644254 8.847658 6.784558 8.42968 7.05207 8.870876 8.515798 8.520714 9.250264 7.718064 8.109042 9.127403 8.289184 10.14032 -3491.149 -59.492 3360.67 7.585475 8.772173 8.319927 5.668718 7.936539 -9.114625 2.077499 -1756.396 15.38867 10.48878 11.34364
-0.2579329 -0.4724431 -1.006087 0.7983698 2.020985 -1.973195 -3.283322 3.632176 5.210642 -1.896609 -1.817687 -0.5687957 -0.2696204 -1.351096 -1.181512 -0.06991435 7.907502 6.803165 9.543969 8.823161 3.654131 7.151745 7.588429 8.455146 7.836872 7.893038 8.217499 7.768303 7.596874 6.542419 7.105869 5.029464 7.217271 9.60132 -3170.826 37.30762 3034.325 9.613738 9.924313 7.690109 8.426399 7.561847 7.311085 15.87325 -1198.1 -2.076443 10.9922 31.25429
0.2581381 -0.05356382 -0.2999598 0.8073296 2.125486 -2.07679 -2.60988 2.875399 5.692183 -1.497171 -1.033906 -0.4672837 -0.7781903 -1.237071 -1.406608 0.1096317 7.119995 6.892964 8.867668 7.743037 5.69593 7.021767 6.969915 7.4443 6.664691 6.986187 8.336974 5.871061 7.327388 6.758831 7.49794 6.936896 7.101274 7.438535 -3257.084 -4.42463 2899.553 7.094517 8.196034 9.22641 5.593812 14.90366 -1.616251 19.89859 613.1392 2.511557 11.55274 -3.081419
-0.1671326 -0.2289371 -0.3086634 1.139119 2.23668 -1.76801 -1.974891 3.360856 5.315098 -1.708308 -1.72028 0.002334464 -0.2272461 -1.783385 -0.8932192 0.2697633 7.509611 6.79436 8.699841 7.580674 7.215585 6.941112 6.382612 8.412091 7.502809 7.212658 7.886891 7.734402 7.144155 6.922294 7.290946 7.076235 7.446335 9.07542 -3598.196 11.4254 3185.863 5.18545 5.570744 6.607611 5.293523 12.25092 -2.299616 26.80932 -466.6577 27.483 11.51649 26.07449
-0.9241621 -1.110192 -0.6594837 1.431011 2.485587 -2.20176 -3.554716 3.088959 4.312835 -2.028161 -1.83989 -0.599719 -0.7485354 -1.686943 -0.5530554 -0.09713023 7.888098 7.356179 8.883748 9.323911 6.525898 6.572378 7.08362 9.194184 6.462882 7.472154 8.363612 6.890104 8.876779 7.195764 7.583471 7.256597 7.773442 9.772732 -3603.927 35.75078 3485.617 6.885218 6.525197 6.661785 7.270471 7.04099 2.253903 29.20767 -1316.563 12.02461 10.73057 6.95737
-1.20558 -1.446784 -1.038359 0.3062695 0.7195398 -2.917476 -3.418869 2.450905 3.926587 -1.457678 -1.775181 -1.504267 -1.537644 -1.841349 -0.9603927 0.5585436 8.173259 7.051142 9.308847 8.31977 5.788868 7.245664 6.084707 7.873082 7.796645 5.999815 7.877459 8.090042 8.342675 7.04951 7.122962 7.199329 7.75911 10.12027 -3794.417 -1.891682 3468.994 7.28266 6.630968 8.505191 6.933442 8.147499 3.16194 5.233945 691.3785 25.87166 11.52924 -6.319489
-0.6022468 -0.7628184 -0.3617461 0.3137027 0.7802417 -2.314054 -2.559725 1.667651 4.516092 -1.306194 -1.32656 -0.8052391 -1.730135 -2.561497 -1.638964 0.386446 8.10454 7.324213 8.677313 8.307486 6.900905 7.134411 8.639699 8.665005 6.366742 7.918404 7.884448 7.367227 7.197088 7.001601 6.262686 7.466377 7.838671 8.123897 -3920.726 -3.670012 3801.033 6.141657 7.753869 5.355713 6.581337 3.518534 -2.482352 17.43535 -1207.598 6.808372 9.668658 21.20066
-0.2147522 -0.1150768 -0.1687875 0.2858092 0.7522767 -1.730783 -3.479751 1.54886 3.048496 -2.685216 -1.662902 -1.261337 -1.726 -2.940366 -1.745092 0.4716 9.027208 8.095341 9.319602 9.907092 8.484479 7.102137 6.902949 8.680708 6.308631 5.837053 8.619076 7.860694 8.790759 7.886422 8.517985 7.367123 8.817918 11.90964 -4136.789 7.908384 3501.327 8.33304 7.79415 7.770637 6.578243 0.9037867 -6.403181 7.037162 3853.477 2.699073 12.45615 -2.326517
0.3667904 0.1205061 0.3424089 0.06730042 1.613988 -1.652656 -1.557715 2.848644 4.87808 -1.84093 -1.877131 -1.20253 -0.7734153 -1.980978 -1.549273 0.2268228 8.316332 7.710775 9.453844 10.01353 8.115068 8.324075 7.095462 8.753509 6.718319 6.149514 9.851116 8.589645 8.755012 8.297316 7.534666 7.782702 8.820088 9.416493 -3524.356 19.65165 3760.028 8.05478 10.45576 9.526334 6.178481 14.9411 2.452148 17.98276 -5877.104 18.37829 12.55141 -27.41421
-0.07992878 -0.3137145 -0.1505527 0.2753439 1.66726 -1.378624 -1.813547 2.363017 3.865292 -1.072474 -0.9223233 -1.511171 -1.547896 -2.543494 -2.012511 -0.03307239 9.506289 8.751009 10.4577 9.852111 8.034104 9.388079 9.849393 10.84412 7.820012 10.0219 9.710874 9.686784 8.936067 8.16634 10.12534 8.908325 9.280463 10.55312 -3346.422 -92.4628 2986.399 9.334458 11.98946 10.36591 8.869289 12.66305 3.007778 29.83205 2489.97 19.28601 12.23775 -9.581919
0.328427 -0.4448829 0.1055861 -0.264909 1.659216 -1.955209 -2.442129 2.029847 3.384764 -1.64089 -1.595902 -1.589945 -1.423918 -2.599574 -2.05945 0.09593334 9.999067 10.49554 11.19175 10.54307 8.841346 9.368094 9.701541 10.34225 9.602211 8.275936 10.74259 8.78009 10.06899 9.651268 9.080563 8.839235 10.13609 11.27987 -3541.277 25.12106 2509.262 9.112757 7.573635 11.30152 9.260476 11.55249 0.8773753 27.76445 8440.868 13.42153 10.8577 -6.594987
-0.08356628 -0.5241217 -0.3138927 -0.3698466 0.3691392 -1.948682 -2.424418 2.318864 3.236389 -1.659746 -1.394488 -2.714118 -1.841738 -3.003712 -2.336433 0.6342128 10.59033 9.983421 10.75294 10.1395 8.526249 9.759661 11.2694 10.34098 10.48076 9.337732 11.54431 10.95481 10.70511 10.54783 8.750384 8.751962 10.08153 12.82811 -3604.241 -24.52731 2584.024 10.17003 10.99938 10.639 8.758951 11.66566 5.814522 13.05397 9343.873 11.21017 12.36181 5.997897
0.3558128 0.2098029 -0.1997087 -0.3624383 1.195203 -1.332865 -2.442323 2.158103 3.705572 -0.8751168 -0.5109034 -0.9828572 -1.042234 -2.200141 -2.111926 0.2595436 10.96141 10.33518 12.22175 10.78725 9.214483 9.068971 11.72594 11.36287 11.00755 10.28113 11.23509 10.3599 10.81432 10.11674 10.2503 11.58211 11.21815 10.64926 -2278.879 -38.76989 2343.343 12.32275 10.52396 10.20369 9.807852 5.126025 9.521903 -11.73679 -3462.775 13.64469 15.66871 3.058899
-0.3050122 -0.4860697 0.07003711 1.174679 2.075611 -1.492172 -1.942598 2.692007 4.683324 -1.401034 -1.228749 -0.811202 -0.2567634 -1.929388 -1.769899 0.04728769 11.25389 11.38515 11.91745 11.17226 9.370624 11.01611 9.638056 11.36242 10.65705 9.306048 11.78799 9.028138 11.07375 10.41126 10.54073 11.05492 10.67563 11.94869 -2487.324 -98.24036 2352.049 9.202731 10.80868 12.41338 9.758207 4.217729 0.2655001 38.37368 1000.563 26.83808 12.66703 32.24822
0.5023632 -0.1359602 0.7095454 0.724394 1.786502 -1.080072 -1.132683 2.414774 4.591486 -1.858691 -0.2951261 -0.9110841 -1.221974 -1.818386 -1.298635 -0.3255884 11.46222 11.06766 11.8253 11.05324 10.74132 11.53832 8.36788 11.82431 10.76221 10.30362 11.37603 11.33551 11.47782 10.69001 10.8499 10.62005 11.0498 13.00282 -2622.737 -24.76568 2381.524 12.58128 11.18464 12.52084 9.719925 13.2364 5.581139 31.4818 -9.430683 10.58139 15.93661 18.62735
-0.4346327 -0.4160698 -0.7008519 1.661949 2.952693 -2.024568 -2.579129 2.635848 4.505334 -1.931356 -1.734518 0.2658216 -0.1492473 -1.162393 -0.08065088 -0.188658 10.9579 10.45845 12.07771 11.57778 8.639886 10.70756 8.706482 11.90141 8.850969 9.741451 11.37169 10.91629 10.82182 9.953391 10.22388 10.95633 10.1569 12.64012 -1770.696 2.996767 1962.405 11.9702 11.4438 12.63982 9.953498 15.98054 13.98401 30.43533 -2378.795 17.82372 16.42766 -12.2056
-0.3748959 -0.5384623 -0.3675138 0.9552041 2.389724 -1.462535 -2.882809 3.456086 5.069052 -1.830141 -2.227113 0.09395687 -0.4920228 -1.209474 -0.2578839 0.1463741 11.01356 10.43215 11.53336 11.25627 8.229105 9.191713 9.951606 11.53514 9.962734 11.508 10.49249 8.543264 9.599829 9.313555 9.785814 10.38476 10.83917 12.45491 -1495.73 -51.93722 1873.371 9.740684 7.326944 10.20502 8.700966 12.07608 3.518105 17.0283 -6698.764 20.31069 13.18398 -11.27665
-0.5865636 -0.0877588 -0.5329326 1.505562 3.434638 -2.681208 -2.998395 4.116125 5.928481 -1.326408 -1.197813 1.409638 0.3788852 -0.8460764 0.5400364 -0.05320463 10.94836 9.874644 11.08868 11.54932 9.498007 10.30329 10.32119 10.79637 8.165867 9.278355 11.87557 9.72564 10.42724 9.977334 10.53627 9.09485 10.57588 12.70277 -1445.232 0.1631064 2030.917 9.840779 9.132969 10.20468 8.383765 17.46952 10.44544 47.69738 -7626.677 16.19939 13.56841 -28.30651
-0.299078 -0.6205873 -0.6964738 0.93731 2.69742 -1.908639 -2.237517 3.344809 4.999774 -1.849596 -1.190766 -0.006384602 -0.2559449 -1.214955 -0.8407068 0.06145497 10.35607 10.16902 11.08507 11.08194 9.314728 10.84707 9.043654 10.42402 9.439878 11.07745 10.37798 10.90085 10.2571 9.871347 10.48837 10.16626 9.953406 10.87235 -1632.057 -34.12451 2338.199 10.3252 13.6295 10.68339 9.762546 13.42501 5.889372 8.374001 -10588.76 10.67437 13.51289 -23.8243
-0.1614018 -0.0232154 -0.1540711 1.531002 3.309055 -1.223835 -2.070782 3.701701 5.205837 -1.971181 -1.516887 0.3903294 0.4627177 -0.8104538 0.657826 -0.3227858 10.92547 10.37036 11.59781 10.99364 9.464619 10.01831 8.546197 11.94406 9.960176 10.05649 11.19052 9.511749 10.23817 9.979782 10.62023 10.64232 9.390704 12.7044 -1816.855 50.39912 2734.558 11.71148 11.08733 9.951617 8.65021 11.07685 10.67025 16.15013 -12211.51 18.08655 13.29933 8.032306
-0.5169619 -0.3791439 0.01546984 1.799859 2.941048 -1.66168 -2.42145 3.627339 5.479179 -1.700539 -1.878057 0.02771288 0.1743476 -0.9676935 0.007950966 0.1751312 11.18244 10.18344 11.89803 10.97559 10.63116 10.47994 9.394761 11.25865 9.359402 8.084166 11.05482 10.38738 11.0249 10.27521 9.257698 10.5794 10.88452 12.14854 -1831.455 -107.9425 2980.101 10.64482 8.889679 11.8705 10.67469 8.322196 5.943988 29.62305 -15533.43 24.18625 12.8034 -4.074768
0.111453 0.1676676 -0.1402436 0.4596623 1.676366 -0.8418787 -2.39029 2.486803 4.052968 -1.376293 -0.879272 -0.8452648 -1.019006 -1.140624 -0.793318 0.1217593 10.95338 10.95618 12.36048 12.0499 8.459695 10.16623 12.54294 10.67154 13.62351 10.49352 11.64868 10.01894 11.20628 10.9928 11.31883 9.462598 11.4687 13.71196 -1989.049 59.26408 3042.989 11.13075 12.68459 11.46957 9.275406 17.81675 5.728637 11.64551 -13773.59 9.490183 13.5826 2.970664
-1.022003 -0.4397286 -0.9316266 1.248757 2.36124 -0.9295249 -2.313301 3.463716 4.684125 -1.506824 -1.377696 -0.1850103 -1.136256 -1.373718 -0.7087705 -0.135444 11.43618 10.55179 12.24831 11.38296 7.090097 11.18454 9.944044 11.98616 10.56549 11.43162 11.81742 9.714414 11.20395 11.112 10.48604 10.4882 10.25056 13.97716 -2383.532 -17.22123 2952.45 11.45816 10.41677 13.02244 10.92063 16.18537 9.257183 20.04532 -7605.8 14.6115 13.79724 10.53992
-0.08440163 0.5005005 0.5836159 1.679167 2.312567 -1.166744 -2.067519 3.373477 4.304137 -1.805649 -0.8255729 -0.04399103 -0.6120576 -1.258751 -0.151522 0.359968 10.88938 10.09348 11.57422 11.11982 10.50255 10.23922 9.257407 10.47469 8.481649 9.246723 10.15557 9.672367 9.959458 9.966265 10.09756 9.577794 10.14671 12.63966 -2910.099 70.99887 3082.205 8.136227 10.17595 9.198229 8.971535 12.47491 4.531843 42.7525 -5309.079 14.22172 14.86458 -10.7218
-0.9103958 -0.5103536 -0.2227236 0.1076438 1.551035 -2.772987 -2.758368 2.273236 3.795196 -2.078134 -2.444453 -1.30806 -1.533337 -2.573029 -0.9405311 0.1343867 12.21925 11.86894 12.46881 12.10614 8.094165 12.19206 12.02347 12.04339 11.76356 12.11016 12.50876 11.99263 11.6364 11.46839 11.02021 8.360944 11.8245 14.25711 -2544.966 34.05713 2637.791 10.82025 9.466179 10.06001 10.81552 11.43819 3.804912 19.0068 -3706.4 18.85829 12.1499 -17.14235
-1.180064 -0.2556628 -0.1447264 1.377036 2.584798 -2.120435 -3.086088 3.955608 5.748727 -1.889996 -1.697708 -0.4281553 -0.6570611 -1.561311 0.0138595 0.01974449 11.75426 10.97695 12.2238 11.91233 9.989052 11.79648 10.94059 11.73138 10.40247 10.98604 12.73801 11.36251 11.46041 10.94939 10.21195 10.67119 11.56269 12.91815 -2408.381 27.88508 2574.698 12.9186 13.61254 11.1068 9.949912 16.91472 7.565029 31.09188 -3194.696 22.70713 16.6276 15.07489
-0.6633763 -0.1914241 -0.8658662 0.9497151 1.795444 -2.742963 -2.837471 3.535301 4.061288 -1.515469 -1.923161 -0.8473725 -1.192895 -1.820893 -1.030586 0.08635988 11.80468 11.14902 12.13215 11.43647 11.34533 10.97335 9.840471 11.98722 9.390912 8.76811 11.34282 10.84804 11.17823 10.97471 11.86088 9.814921 11.5168 13.59182 -2488.611 -37.68935 2391.105 11.00673 10.29066 9.533359 10.31476 10.1085 4.682216 38.58097 -627.6243 34.47291 14.60627 3.856162
-0.2410781 0.6234746 -0.6121221 0.9803368 1.621207 -2.062232 -2.171417 3.009916 4.743395 -1.952797 -2.159284 -1.206992 -1.465722 -1.80924 -0.8083562 0.02624153 11.61108 10.97801 12.42744 12.12277 10.77286 10.67886 9.512594 11.12063 10.86433 10.12613 11.51149 8.753417 11.65458 10.91842 10.13625 10.98963 11.64486 12.43995 -3003.378 -120.0145 2954.13 11.54827 11.81705 10.35169 12.52746 19.01298 7.703664 2.593418 -1582.174 18.31719 14.51445 -8.02277
0.3580048 -0.08582613 -0.6076389 2.213418 3.248102 -2.239879 -2.503859 4.840975 6.335974 -1.496457 -0.680497 0.7091105 1.080897 -0.753276 -0.07479396 -0.3971389 10.56026 10.61122 11.96281 11.52803 9.331297 11.29325 10.05482 10.95586 9.882844 9.768558 11.41082 10.31603 9.879899 9.704224 9.593077 9.167865 10.49231 13.48412 -3208 -62.53113 2723.172 11.27232 12.63087 10.56348 8.760501 18.84193 11.30281 2.281829 2941.576 10.66005 14.83221 1.227429
-0.07330532 -0.1324752 -0.1223364 1.764081 3.224759 -1.101742 -1.559116 4.274019 5.837542 -2.22606 -1.459688 0.9346518 1.420765 -0.2088947 0.7356416 -0.07468843 10.76317 10.15192 11.52826 10.70165 8.53403 10.74936 10.76965 10.6508 9.468094 9.839172 11.46212 10.25597 10.18133 9.356981 9.777817 8.406191 10.25885 11.75365 -2384.157 18.76873 2257.076 9.149136 8.528053 10.62317 9.457027 11.82293 7.53443 23.67593 -354.2193 21.64017 13.32065 7.610833
-0.05860093 0.06581423 -0.3841935 2.057392 3.346664 -0.9462278 -2.699625 3.503523 5.578997 -1.71249 -1.842903 0.4959257 0.1536034 -0.8005006 0.0142167 0.1218234 10.64402 9.420609 11.97807 10.58027 7.995482 9.25697 8.842631 10.5507 8.850408 11.17211 11.66099 10.20071 10.47766 10.16867 10.33034 10.17188 10.34003 11.23408 -2090.775 0.6996165 1565.371 10.32542 10.4193 9.998645 7.791442 6.010212 1.584942 30.85953 4612.313 23.48001 15.12379 19.17486
-0.01701396 -0.3504407 -0.3639867 2.296215 3.348273 -1.142655 -2.047488 4.092184 6.176949 -1.37931 -1.791068 0.03822736 0.3284212 -0.9341184 0.1161543 0.3231712 11.41339 10.3314 11.66552 11.70342 9.8482 9.98136 10.87012 10.75624 8.074122 9.006293 10.89992 10.25276 10.50653 10.11356 9.385207 9.344277 9.938965 12.85936 -2131.56 20.92008 1458.371 10.36843 7.719304 9.928136 7.618454 9.741193 3.494525 60.13203 5502.41 29.14349 12.27074 12.53541
-0.1250214 -0.3292193 -0.1993812 1.147493 2.592872 -1.649172 -1.344654 3.03493 4.273003 -0.950718 -0.1686569 0.008944736 -0.7010684 -1.225787 -0.1903863 -0.08551952 11.32445 11.13357 12.25095 12.19313 10.50698 10.50713 9.682045 11.87471 11.65023 10.70801 12.12834 11.52486 11.26568 10.73409 10.8237 11.84431 11.01818 13.50674 -1687.238 59.59944 1120.685 9.158091 11.15336 10.51847 10.19432 15.60883 6.604729 31.55307 4418.928 18.98827 14.04631 4.432099
0.01365994 -0.1397812 -0.1318338 1.096665 1.546991 -1.419016 -2.269993 3.2801 5.375471 -1.446563 -1.721432 -0.6908639 -0.5362641 -2.259602 -1.030419 0.5642283 11.84508 11.2662 12.68074 11.57202 8.662136 9.852346 10.88228 11.56325 9.792238 10.29397 11.6971 10.81452 11.31453 11.00428 9.5082 9.259883 11.47652 12.7719 -1502.854 7.252207 1228.133 11.62062 11.42671 9.974102 9.63774 8.471816 7.733357 12.25163 2288.316 43.52844 12.70071 0.2126602
0.8042523 0.505512 0.7177015 0.4668699 1.081437 -1.321345 -2.262791 2.447203 3.663933 -0.9235647 -1.066973 -0.8658219 -1.749278 -3.10748 -2.26175 0.7797969 12.53762 11.93953 13.99097 13.00142 10.58693 10.62426 11.70108 12.80547 10.82645 11.12634 12.51345 10.95267 11.66245 11.90312 12.22739 11.87441 12.02847 13.80233 -1710.885 23.83733 1078.076 9.377643 10.29871 9.570609 10.11144 8.704701 6.967124 7.220834 6055.289 5.517593 16.0696 -1.869564
0.1098177 1.297933 0.4105149 -0.4500502 0.367064 -1.658114 -2.455593 1.317075 2.747467 -1.129804 -1.543698 -2.114235 -2.091403 -3.393657 -2.111279 0.3858598 13.11139 13.1635 14.61242 13.03633 10.84207 12.45357 13.22492 13.0577 14.17208 11.47473 13.13717 12.89868 13.02258 12.5619 11.86173 13.84352 13.66515 14.45797 -1548.979 23.61969 1431.489 11.31699 12.56606 13.14129 12.16943 9.547454 5.234397 16.46581 -271.7837 2.263838 13.79596 -23.00827
-0.5127138 -0.3512099 -0.4757833 -0.1240756 0.8283465 -2.422222 -2.620879 2.071587 3.919899 -1.863277 -1.538303 -1.683081 -2.128178 -2.848014 -2.270775 0.5372782 13.1953 13.51569 13.80855 13.05755 11.74058 11.93381 12.12458 12.9995 11.09905 11.645 14.21632 11.43372 14.28179 12.57572 11.57079 12.85292 13.10021 15.79024 -1310.927 19.24382 1127.372 12.97836 12.58248 15.06975 12.5836 13.61757 8.976738 52.93004 2006.614 -1.183183 17.48668 11.02338
-0.3333512 0.03401034 -0.3387688 -0.3806967 0.2323604 -1.302724 -2.475069 1.730296 2.912911 -1.838052 -1.81931 -2.001256 -2.158495 -2.958351 -2.020407 -0.1819048 13.19367 12.76067 14.55981 13.84594 11.87265 12.36228 13.24132 14.21459 13.86691 12.88747 13.42721 11.85075 13.14509 12.95918 12.86685 13.85381 12.70823 14.16535 -905.3232 -38.23802 668.4501 13.36149 12.25035 11.24854 11.72904 8.877011 11.90007 -3.568237 3986.723 21.56234 15.68421 -11.81319
0.1628576 -0.4554538 0.0908549 -0.08845142 0.6248928 -2.276818 -2.699853 2.017779 3.925641 -1.67745 -1.285197 -1.859332 -1.543671 -2.837255 -2.021287 -0.4981581 13.39043 13.06398 15.15486 14.21105 11.77432 13.23574 12.92895 14.15471 13.61559 11.90989 13.80207 12.87577 13.41673 13.14382 12.79496 13.2071 13.69589 15.65779 -373.5706 -23.98999 88.49553 14.49437 13.24621 12.68703 11.53633 12.96617 4.523195 39.83121 3230.177 12.73126 15.37243 12.43256
-0.1856192 -0.1474161 -0.4980044 0.9031111 1.695435 -2.400862 -2.685837 2.709246 4.295545 -1.452473 -0.7810979 -0.5798389 -1.618786 -1.898522 -0.8511572 0.8011081 13.62188 12.87996 14.48565 14.04804 12.24248 12.69708 13.19691 13.06092 11.1109 12.55873 13.73974 11.44153 13.84324 12.44083 11.9467 11.33898 12.84873 13.98244 135.0277 -8.215878 144.8191 11.77178 10.76062 11.90898 11.51241 4.310513 4.038669 14.07571 -2548.898 26.61849 13.18608 1.371937
0.04732065 0.04902637 -0.03443002 1.096825 2.105309 -1.298416 -1.280733 2.855599 5.0085 -0.8689367 -0.2048933 -0.1256274 -0.4498844 -1.345282 -0.5730736 -0.01935654 13.18367 12.83858 14.34315 13.47324 13.29693 13.55252 12.92849 13.60809 12.46203 13.30476 13.764 12.77175 13.01638 12.67459 14.1416 12.45809 13.0474 13.15542 187.9078 -77.92053 214.9579 13.68476 12.64633 11.25399 14.62256 9.89444 10.48948 47.75186 -2783.6 10.77362 16.79104 -17.06059
-0.5030128 -0.334245 -0.601164 1.065425 2.43793 -1.570499 -2.790682 3.377215 5.267625 -1.778115 -2.050938 -0.6468444 -0.8180994 -1.445312 -0.6805953 0.1990395 13.72309 12.93787 14.55808 13.49285 10.81199 12.74095 13.41503 13.57873 12.33733 10.52006 12.7919 11.47413 14.41705 12.76061 12.56233 14.35121 13.1142 14.95888 137.0626 -103.1185 -2.77581 13.33062 14.14585 14.57079 11.46063 20.32167 8.635889 32.10593 -1162.053 36.66287 17.6509 10.48483
-0.1435362 0.1928317 -0.317986 1.137111 1.863559 -2.140281 -3.086969 2.168253 4.220318 -2.28066 -1.440582 -0.6805779 -1.667143 -1.836234 -0.9911735 0.9010842 13.14898 12.19995 14.33614 13.22211 11.89155 11.01032 13.76663 12.3885 10.83887 10.08006 13.01857 10.17463 12.19781 12.06643 10.98818 11.77566 13.23974 14.57312 229.6127 -28.68989 4.767524 11.65821 13.87745 12.54089 11.7644 11.2474 8.337492 39.07938 -1558.101 29.98365 15.00885 38.98012
-0.2768937 0.4602565 -0.01769056 0.7543133 2.183246 -2.368226 -2.64677 2.384669 4.240996 -2.050887 -1.365995 -1.070242 -0.865476 -1.852811 -0.09629619 0.5428616 13.2956 12.78929 14.01443 12.96895 11.81839 13.16599 13.27298 13.46253 12.44876 9.952044 13.99152 13.86829 13.6241 12.31213 12.26656 12.91157 13.69666 15.71616 -445.8745 23.55386 412.8012 13.09323 12.88378 10.13567 11.58611 18.94054 8.718787 38.58049 -129.8977 2.689159 16.73926 -20.66352
