factor(Management_Group)201701_HI_ME01 factor(Management_Group)201701_MI_MD01 factor(Management_Group)201701_MI_ME01 factor(Management_Group)201801_FES_MD01 factor(Management_Group)201801_FES_ME01 factor(Management_Group)201802_FES_MD01 factor(Management_Group)201802_FES_ME01 heterosis perANS perHHS perARS perSHS perDSS perBMS perBRS perBNS perSGS perBVS perCHS perCAS perGVS perLMS perMAS perSAS perSMS perTAS perBVSo perCHSo perLMSo perHH perAN perSM perCH perM2 perM3 perRS perBV perBR perXB perRO
0.3257586 0.6099296 0.3996639 0.08861815 -0.2179779 0.4792758 0.2700767 0.979381 7.092548 6.045858 7.569616 7.432748 6.968702 5.871786 6.265148 6.356597 4.209067 6.658007 6.693041 5.759529 6.157154 5.50193 6.666573 6.605621 6.364942 5.88963 7104.451 2.6941 -6751.445 4.782985 5.828656 6.779569 4.748912 1.794308 6.623363 58.68594 3369.382 3.652427 3.305785 -10.16784
0.2839161 0.4003655 0.5525318 0.1426693 -0.1200895 0.3424932 -0.3731196 0.7949283 7.716112 6.053075 7.946458 7.411098 7.615956 6.874015 6.272776 6.304967 6.521267 6.126701 8.153972 5.557178 6.352711 6.150238 6.365317 7.427442 6.903616 4.935477 6718.659 25.91146 -6823.453 5.09387 5.92814 7.755653 5.023478 11.8996 5.891488 -12.71443 8134.323 1.745068 3.700582 -3.226844
-0.1261529 0.4641677 0.1375886 -0.01156786 -0.2307967 0.5951043 -0.2474158 0.9854474 9.358255 7.281628 8.807771 9.385211 8.238538 7.850631 8.6222 8.585021 7.577284 7.827595 8.477053 7.262089 8.041858 7.757174 7.428859 7.592786 8.073707 7.389121 6559.163 -142.3817 -6612.226 6.205843 6.501731 7.48747 5.244349 3.739735 6.818483 11.92476 9151.064 8.558282 5.957209 16.67492
-0.5504754 -0.1543862 -0.1226104 -0.1968956 -0.4651497 0.2824711 -0.6668158 0.8650195 9.482314 8.324958 9.744099 9.56272 9.481806 8.699327 7.353674 8.920819 7.683284 9.095149 9.191191 7.458387 8.359197 7.453269 7.692693 8.955479 8.331358 7.662998 6451.568 -94.22181 -6337.273 6.60091 8.51379 9.089117 7.573246 4.795184 10.65333 17.76413 6098.295 6.207905 6.580333 -27.47271
-0.08668841 0.4566871 -0.04269046 -0.270567 0.2849329 0.5895498 -0.03228421 1.061876 9.726818 8.194328 10.56408 8.322374 9.544011 8.744987 8.502356 9.892895 8.291802 9.332163 9.557292 6.436976 8.578987 8.246583 8.590781 7.853821 8.240963 6.738794 6283.551 -36.08473 -6182.059 7.183705 9.110983 8.800832 8.089792 1.708214 7.48781 40.34285 5776.344 -1.154761 5.999172 6.096068
0.1745645 0.3889413 0.1023192 -0.07879621 0.09518646 0.2222066 0.1735846 0.7453694 9.837551 8.907329 9.894086 10.07621 10.27749 9.103626 8.956887 9.499999 8.88326 7.339781 10.03692 8.40653 8.329296 7.839274 9.107487 8.736273 8.404294 7.825227 6121.74 -1.617396 -6363.283 7.604719 7.680635 10.79883 7.248548 7.13389 14.63127 41.64932 9754.61 -0.4092182 6.399996 -7.771424
-0.1746061 0.1478052 0.119426 -0.07837563 -0.1757297 0.2041346 -0.3688685 0.5623531 9.924358 8.76477 9.735396 9.7348 10.21739 8.514715 8.460649 8.549417 6.983554 9.197244 9.646473 8.063112 9.232935 8.564001 8.282607 9.755942 8.425422 7.671789 6318.792 -132.227 -6379.812 7.747756 9.170811 10.2453 9.805302 10.20203 8.257996 57.66092 8310.014 0.5081726 5.669946 10.64852
0.15309 0.1846322 -0.1457624 -0.9957987 -0.7037865 0.2317692 -0.1752954 0.622501 10.08797 8.913102 9.811369 9.598901 9.704491 8.942285 9.038653 9.248781 10.35145 7.862853 9.963822 7.889126 8.611811 8.635066 8.476935 9.901313 8.72431 7.60395 6273.763 -109.4085 -6535.579 7.756286 9.191751 10.51061 7.338226 4.16183 10.62641 0.05049743 10384.61 1.696109 6.962696 -2.007867
0.3115538 0.4427242 0.2876496 0.04799766 -0.359412 0.5134679 -0.09939824 1.000976 9.565454 7.744539 9.406474 8.911237 10.36842 8.011857 8.766894 9.164675 6.567529 6.002379 8.679321 7.09316 7.999901 7.582688 7.562669 8.827178 8.372222 7.299815 6567.602 -108.1881 -6734.993 7.484774 7.37116 9.36134 6.909049 3.536566 8.221515 35.52673 10269.12 4.084832 7.689307 -1.382678
-0.02699549 0.03078058 0.2734976 -0.3462737 -0.367116 0.2171492 -0.07506162 0.6923331 9.869409 8.344716 9.569819 9.708596 9.682507 8.355378 9.1164 8.983655 8.085143 8.095136 9.059124 8.868435 9.174509 8.136791 7.89002 8.709734 8.592874 8.358452 6790.886 -55.78063 -6825.775 8.266413 7.827608 9.425027 8.187062 7.391255 11.82235 -8.896273 7753.159 12.86436 7.9803 -12.62397
-0.08978202 0.3895858 0.05350299 -0.5081459 -0.5004504 -0.03436875 -0.559722 0.9137192 9.666362 8.327679 9.276036 9.687184 10.95385 7.922457 7.855519 8.004983 7.788258 8.512936 9.442675 7.766011 8.641693 7.62013 8.378425 9.138712 8.396468 7.625864 6530.935 -52.76451 -6722.779 8.97009 8.62997 9.626778 8.043537 8.495838 10.21397 13.10499 10400.13 5.687957 6.207195 -0.3377089
-0.4093615 -0.1035628 -0.4664971 -0.7236918 -0.8368778 -0.4053964 -0.9949976 0.6339275 9.320158 8.14103 9.441639 9.763675 9.719365 8.26901 7.365225 8.644661 8.488818 9.757459 9.307001 6.841489 7.669231 7.971896 7.917796 9.730141 7.784061 7.476906 6464.873 -136.9764 -6778.366 7.528305 9.16593 10.82796 7.553279 8.815891 10.26376 28.26026 12186.39 4.732931 8.165723 2.527459
0.08486828 -0.1518041 0.2141909 -0.3520496 -0.4069308 0.9674494 0.3388204 0.5763774 9.120477 8.072976 9.029732 8.623833 8.08566 8.000939 7.445213 8.165453 6.775975 6.244884 9.346809 6.83182 7.723566 7.375312 7.510422 9.726347 7.370885 6.595249 6609.188 -59.79324 -6971.347 7.091201 7.658801 9.32593 6.636832 8.109821 8.189695 56.88145 11193.15 12.36423 6.372658 1.572513
-0.3881607 -0.0642856 -0.2641571 -0.6509278 -0.9049191 0.4047491 -0.1418652 0.4904576 9.505517 7.639495 8.688441 8.527371 9.098912 8.097005 7.408108 8.759844 6.318934 8.874331 8.661663 6.880464 8.177413 7.508692 6.623835 9.035649 8.057176 6.55456 6671.266 -160.3522 -6818.334 8.051731 7.904176 10.27517 7.75466 6.398817 7.608247 24.859 9876.811 5.405862 5.856774 -4.645475
-0.1656764 0.2663765 0.2597366 -0.3941025 -0.5285602 -0.05093841 -0.1608917 0.5435406 8.729205 7.679948 8.482404 9.1218 7.721017 7.613803 8.32065 8.360421 7.258285 7.214365 8.330559 6.785744 7.560009 6.773398 7.130654 6.795761 7.985956 7.082775 6684.218 16.10557 -6625.608 4.844309 7.868185 8.256975 7.49734 7.519938 8.948487 14.26284 5556.933 3.574294 5.175386 -5.500971
-0.007856384 0.1958169 -0.07101517 -0.1651664 -0.3797034 0.5997079 0.02929706 0.6587282 8.953663 7.522571 8.844952 8.399966 8.269216 8.15515 7.300587 8.08106 6.558184 8.321128 8.923092 7.819528 7.913377 7.800773 7.865148 8.389968 8.002488 8.025481 7029.258 -71.24114 -6694.67 7.238956 7.618704 8.640778 7.105463 10.2934 9.698399 72.1495 4366.884 -0.5681152 4.004539 3.331586
-0.0838067 0.06995009 -0.3238695 -0.5892771 -0.9599092 0.6735831 -0.2886533 0.9896253 9.071706 7.760076 9.853478 9.198289 9.897125 8.011592 7.471237 8.302925 8.957006 8.972529 9.21551 7.18589 7.99581 7.512599 7.249328 9.13435 8.353736 6.636441 6778.563 -50.39056 -6465.493 6.323228 8.327443 9.743081 8.199803 5.707307 9.075068 68.74419 4196.333 10.96089 6.289782 15.96226
-0.3638043 -0.1979925 -0.177438 -0.7334096 -0.8598576 0.1727852 -0.8823163 0.7007895 9.378903 7.867241 9.220156 9.380133 9.296887 7.654643 8.189712 7.821921 7.923873 8.241759 9.163337 7.406686 8.233622 7.098832 8.2307 8.952775 8.160393 7.04585 6509.19 -52.74269 -6333.609 5.787764 7.522458 8.489786 6.709855 7.998127 8.44359 -15.36382 5055.711 9.466219 5.422544 3.063261
0.03660947 0.1046811 0.1468326 0.1985661 -0.02356231 0.7865701 -0.1030767 0.6254272 8.689321 6.900609 8.614672 8.48929 7.074415 7.789186 6.934904 8.380706 9.051061 8.84031 8.447416 6.784911 7.885021 7.117608 7.018205 7.938068 7.828296 6.405004 6455.09 -128.4991 -6124.146 7.00312 7.607109 8.766837 7.243561 6.496725 8.374142 15.96214 4444.381 6.256031 5.443296 9.173092
-0.2013497 0.01385205 0.2023121 0.03255464 -0.4190185 0.3361537 -0.1587 0.6469966 8.620606 6.652678 8.673053 8.702725 6.817865 7.987115 7.820472 7.782897 6.426667 8.037392 8.347614 6.980366 7.690876 6.629147 6.447868 7.666117 7.792521 6.430501 6345.101 -40.2966 -6000.434 6.857777 7.023771 7.675852 6.3346 6.943771 7.951244 40.27842 3319.369 -0.04996208 6.94246 17.36625
0.256842 0.2067312 0.3201906 -0.2161398 -0.219734 0.34888 0.1343685 0.7125433 8.913616 7.638408 9.110608 8.63619 7.619916 7.335948 7.834619 8.568874 7.976481 8.536905 8.851547 6.992485 7.31628 7.641817 7.706262 8.634373 7.827668 5.952958 6443.007 -4.006336 -6327.537 6.688063 7.143139 7.373919 6.468399 2.478983 12.18114 44.92433 6282.383 4.172564 6.671475 -9.037798
0.3137289 0.2143845 0.1048958 -0.05181342 -0.1769332 0.09279549 -0.3389691 0.6157602 8.493281 6.422105 8.610495 7.610461 7.586649 8.11409 6.990495 7.651761 6.842923 7.632063 8.223215 7.497565 6.542791 6.933363 7.304453 9.461008 7.331087 5.660146 6398.274 -122.6267 -6325.335 6.252716 5.921216 8.709755 6.238017 5.53848 9.405585 18.91084 6599.869 -2.501447 6.962782 -10.52464
-0.4374998 -0.4104759 -0.08318655 -0.6882133 -0.3721567 -0.1989609 -0.8726296 0.95814 9.091973 7.566453 8.220516 7.949665 7.330149 7.272145 7.0013 7.808084 6.104782 8.23447 8.554379 6.781764 8.13487 6.989118 5.917627 8.251334 7.702321 6.218351 6153.774 -97.91885 -5905.223 5.908529 7.418215 8.408738 5.987499 11.77633 7.488899 50.76288 4602.745 7.298989 3.825369 1.065041
-0.1621901 -0.06237593 -0.138746 -0.5535725 -1.185778 0.488311 -0.4164354 0.6067616 8.778757 7.485347 8.384166 7.669478 7.34125 7.524968 7.724351 8.543581 7.020963 7.006789 8.589782 5.815278 7.613855 7.339429 6.739838 8.583606 7.494802 6.810932 6271.93 -64.10649 -6266.235 6.266945 6.449587 8.603812 8.568859 8.68041 7.267661 24.89107 7007.469 13.50949 7.510343 -17.00036
0.2699233 -0.02783085 0.08549589 -0.2609064 -0.09329752 0.2263435 0.2801414 0.447966 8.411602 7.001945 8.420831 7.71493 10.46827 6.950422 6.103848 8.129807 5.479454 6.570896 8.070065 6.476962 7.408971 6.53919 6.894912 6.80916 7.467705 5.546698 6002.737 -7.766428 -6204.882 6.895373 6.95156 9.245322 7.45926 13.21205 10.50114 10.11084 9408.582 4.225939 5.881584 5.918605
-0.3266356 -0.09644182 -0.04680466 -1.004392 -0.4591751 -0.004088489 -0.4701583 0.9994364 8.583378 6.712667 8.474337 8.713971 9.746141 6.314385 5.096422 8.438656 6.545355 7.241211 7.686597 6.655865 7.197661 6.63609 6.654586 6.7257 7.369265 4.735858 5972.821 -94.52399 -6012.31 5.746709 7.044585 8.723068 7.365432 5.81907 4.498047 36.73212 7756.007 6.801685 3.556616 20.04963
-0.01845881 0.1656693 0.5391739 -0.5791067 -0.1878545 0.01798411 -0.0856726 0.9737785 8.276524 6.8895 8.434471 8.035647 8.286533 7.925851 7.36829 8.393287 6.503102 6.768727 8.049871 5.558139 7.042148 6.458022 7.098682 8.006665 7.37851 7.315978 6033.943 -114.7666 -5759.004 6.276759 6.56355 7.11275 5.530035 9.675908 10.03306 -16.44273 3751.436 -3.768858 6.782452 -7.908385
0.2547212 0.2410219 0.6139028 -0.1301891 0.2578331 0.6394638 -0.01880075 0.879367 8.569462 7.045497 8.49555 8.758036 6.934617 8.039311 7.006573 8.511551 6.576785 7.078311 8.613862 5.832766 8.162551 7.26771 6.506515 7.586109 7.96369 7.138166 6089.538 -116.135 -6118.81 7.829369 7.841746 9.283932 7.057829 10.05676 8.134376 48.16645 7534.913 6.399676 5.641608 6.096617
0.3624259 0.4553923 0.515879 0.06892846 -0.004192737 1.169316 0.7376125 0.9337437 9.235916 7.474879 9.091189 8.784669 11.39344 7.213416 9.435089 8.115774 6.282617 7.737192 9.143781 6.773224 8.699117 7.365752 7.706869 8.798939 7.397308 8.066182 6059.473 -78.12401 -6010.326 7.239852 4.658679 7.839531 4.814709 2.151653 -0.5982529 43.60126 5843.976 7.865323 4.751169 9.710379
0.2088571 0.3171397 0.3515047 -0.09710902 -0.4282618 0.7257172 0.2875989 0.6084402 9.99644 8.355867 10.00626 9.823025 8.535968 9.565385 8.195184 9.067199 8.57911 8.81281 9.916346 7.168832 8.274518 8.318001 7.647958 9.79124 8.603685 7.82102 5953.906 -40.53191 -5828.472 7.532051 8.197593 9.337649 7.124579 7.106583 7.694432 31.23546 4922.529 4.792798 6.883884 -13.96273
-0.1192749 0.2968944 0.2865947 -0.6854204 -0.2400411 0.002895305 -0.2380251 0.442099 9.915391 9.216939 10.55818 9.74063 9.329185 9.277464 8.00998 9.952405 7.124883 9.15968 9.783293 8.819954 9.300352 8.657348 8.258919 8.374255 9.529679 8.831638 6131.144 -72.8794 -5800.29 7.22372 8.199808 9.778833 8.451003 5.086219 4.921372 31.07487 3770.29 10.95159 7.133689 0.2076115
0.3487671 0.3130293 0.236982 -0.2469774 -0.6276452 -0.07096925 -0.3458289 0.349659 9.572733 7.815934 9.347977 9.096424 7.944827 8.192765 8.426668 9.555906 7.899595 7.946295 8.826645 7.082974 8.498846 8.172269 9.207521 8.750227 7.900775 7.777696 5971.524 -90.29041 -5940.401 6.589176 7.051713 9.716009 9.002996 6.260757 11.18637 32.96548 6717.368 -1.955458 6.19693 -0.02454808
0.2304227 0.3136182 0.5517631 0.0400112 -0.2207957 0.202108 -0.4740166 0.3708084 9.515998 7.727539 9.855254 10.13193 10.15338 8.54408 7.93753 9.989605 8.954222 8.827914 8.691595 6.446779 9.119246 8.329212 8.341151 10.20883 8.366129 7.66778 5994.67 -45.89281 -5885.974 7.333414 8.974792 10.08662 8.041391 13.81032 8.372535 48.37744 5801.36 12.28976 5.83135 2.553053
0.2647032 -0.2047187 -0.05920872 -0.2905227 -0.276626 0.2799596 -0.1530511 0.7317551 10.47224 8.921637 9.743287 10.62327 9.606545 10.2137 9.002136 9.392004 7.40185 9.391814 10.02787 8.605889 8.986183 8.471273 8.481612 10.13138 8.717251 7.516707 6065.704 -191.5315 -6099.757 10.08338 8.076008 10.76169 8.579712 10.74217 14.93008 15.41741 7987.989 9.017596 9.187899 -3.196016
-0.3125384 0.03848989 0.1628973 -0.1423315 -0.4656641 0.291066 -0.1533731 0.6967101 10.74636 8.828617 10.35043 10.52849 11.50079 9.851108 8.582734 10.19069 9.30286 8.246085 10.1505 8.343071 10.12166 9.057162 8.857202 9.623526 9.521522 8.746661 5994.876 -80.02687 -5756.342 7.711198 8.715139 9.81822 7.807315 9.754142 6.866199 68.14812 3862.72 3.135239 7.576091 -3.634913
-0.06042595 -0.04498319 0.07982115 -0.5134439 -0.4645859 0.1663422 -0.06792695 0.8878214 11.08921 9.669085 10.68178 10.383 9.152205 9.320492 8.482666 10.33116 10.11601 9.916748 10.12776 9.021873 8.926089 9.037656 9.236039 10.23301 9.389648 8.625823 6105.065 -120.3736 -5931.307 7.505976 11.00298 10.46653 9.362673 7.343478 13.46169 40.67195 4915.723 4.459873 7.500757 5.473098
-0.2598588 -0.1394491 -0.518145 -0.3143672 0.04735179 0.09310402 -0.7007412 0.8548995 11.41588 9.860316 10.60459 10.98407 10.98739 10.44938 9.530621 10.80162 9.862268 10.98514 11.6715 10.00444 10.19698 9.169373 9.682131 10.14592 9.98412 9.27607 6102.377 -177.3078 -5978.014 8.827842 9.298289 9.971379 8.200269 2.040036 11.6295 27.72215 5845.287 17.74638 9.1636 -2.561294
0.156354 -0.008789031 0.09759414 -0.2442057 -0.2655215 0.3525661 -0.2368516 1.056938 10.83975 9.153337 10.75991 10.2695 9.229487 9.362647 10.07224 9.915976 8.734952 10.89238 10.57277 8.715583 9.531227 9.341 9.232303 11.01006 9.488893 8.896867 6363.627 -138.9955 -6165.182 9.338663 10.13529 10.63519 9.263374 9.263373 14.33836 46.21453 5496.907 5.82811 8.659183 -10.44762
0.3127063 0.1084593 0.2004172 0.1350806 -0.4229187 0.6433621 0.00355492 0.608835 11.2618 10.13354 11.56147 11.78771 11.51439 11.29421 10.611 11.15286 10.39087 9.905555 10.97541 10.5419 10.24306 9.834777 9.705584 10.19849 9.886452 8.90451 6546.316 47.68775 -6244.437 10.29209 9.994255 11.81268 11.2185 7.283635 14.5235 42.34845 3581.878 -0.4698068 8.067583 1.522568
0.02457769 0.4170497 0.02785831 -0.2574545 0.1265297 0.6880027 0.2099575 0.6734232 11.43641 9.459643 11.20734 10.61305 10.24402 11.18765 10.00502 11.65809 10.1403 11.00731 11.74632 10.53895 10.01977 9.924954 10.68456 12.32985 10.2164 10.47355 6287.818 -56.60629 -5803.391 10.62081 10.45937 11.6857 9.961385 8.804969 11.79722 57.05149 2049.449 8.689825 8.365419 11.49014
-0.2987459 -0.401213 -0.2516741 0.008278855 -0.2696779 0.3768758 -0.4105737 0.7040694 11.99326 10.74327 11.95579 11.8442 11.526 11.03133 11.10691 11.13644 10.58487 10.25106 11.70008 9.290418 10.7373 10.23814 9.841535 12.05363 10.82238 10.26425 6273.332 -92.36177 -5658.264 9.906122 9.873166 11.76197 8.399408 10.72796 7.81027 47.11031 886.242 4.185016 10.49441 1.742537
0.03213412 0.243629 0.1500324 -0.7789372 -0.488325 0.4921376 -0.4071922 0.5387469 11.4456 10.59198 12.16113 11.04719 11.57868 11.12338 10.86755 10.84765 9.871367 10.48986 11.58221 10.43172 10.84243 9.898071 10.21252 11.41769 10.34097 10.22922 6339.89 -106.3882 -5766.641 10.45394 10.54823 11.84479 9.812261 14.42471 10.97548 37.45228 550.6495 10.05645 9.665555 -6.273051
0.03775792 0.2793241 0.07411406 -0.05494864 0.04898983 0.4416705 0.121761 0.8146202 11.27122 9.931192 11.3869 11.05133 10.83918 10.92418 10.19454 10.55093 9.34462 10.48539 11.17662 7.857354 9.8373 9.919656 9.097875 9.418145 10.1259 8.607915 5986.927 -89.74807 -5835.816 9.375368 11.58733 11.95097 9.904658 7.931011 11.66628 56.91988 5644.316 9.530444 7.640172 2.370092
-0.07076997 -0.01391152 -0.02930325 -0.2727165 -0.3486554 0.3060859 -0.03472318 0.6779235 11.18405 9.938257 11.348 10.77625 8.937624 9.60763 9.244393 10.07737 8.468735 10.73979 11.23019 9.985971 10.04592 9.398443 10.15152 10.47072 10.15185 9.866907 5955.638 -33.08547 -5878.891 9.456851 11.03803 11.86783 9.05317 10.82785 16.49043 19.36931 5582.926 6.256317 9.440171 9.46293
0.2714724 0.3316734 0.325341 0.01437352 -0.4620404 0.007494275 0.3808753 0.551024 11.01994 9.207532 11.03985 10.23238 12.43934 10.0527 9.635677 11.03625 8.658721 9.549587 10.43532 9.121661 9.828897 9.409543 9.820864 10.2895 9.61663 8.944993 6114.478 40.98945 -5870.041 9.280374 9.534077 11.19294 9.524036 4.013509 7.102641 -30.53381 4004.271 7.957573 7.580038 15.51809
0.1932152 0.2811954 0.1074341 -0.6999055 -0.4066462 -0.1688937 -0.5612828 0.8098881 11.33832 9.534459 10.70435 10.43932 9.774837 10.07303 10.32957 10.44476 8.68355 9.800135 11.30517 8.474714 9.844706 9.257425 9.943803 10.51308 9.495213 8.698997 6124.822 -113.8554 -5378.331 8.514077 7.898115 11.96189 8.669745 8.486416 10.66371 2.262189 -1115.486 4.898202 8.311375 -6.723097
0.1435385 0.2845691 0.7392558 -0.5031068 -0.3309577 -0.1499481 0.08767067 0.5866158 10.97482 9.411921 11.10294 10.74806 9.393354 10.90487 8.617077 9.818975 9.223193 9.560974 10.0566 9.018847 9.788173 9.102586 9.727015 10.80229 9.66263 9.087237 6094.998 -137.7418 -5565.049 8.175078 9.882723 11.76533 8.801916 12.98896 14.02869 10.12664 1018.201 -1.242175 8.983485 -16.02747
-0.0323291 0.1371978 0.07331412 -0.7039761 -0.2776407 0.1599331 -0.1032045 0.8202075 11.45245 9.648903 11.01644 11.11517 12.45659 9.658892 9.978621 10.2987 8.382862 10.35302 10.30981 9.631624 9.760222 9.999372 9.592232 9.883526 10.4144 8.300202 5790.73 -240.1636 -5748.96 7.633517 7.924596 10.5767 9.530858 11.6044 9.903696 -5.526973 6588.254 -0.3566128 8.380779 12.25883
0.5053573 0.6191953 0.8836781 -0.08081781 -0.1183486 0.2190646 -0.3586422 0.3859992 11.43452 10.49936 11.7117 11.23791 11.47319 9.427874 10.68271 11.29744 9.694355 10.86074 10.5869 8.658333 10.53498 10.01238 9.360072 11.54 10.1714 9.634126 5831.468 -43.46877 -5734.474 9.765728 9.153365 11.53139 7.894823 7.226919 8.422377 27.70112 5640.032 10.50986 10.62372 17.05007
-0.07570216 -0.003527411 -0.1810485 -0.434688 -0.6482871 0.5111067 -0.1666377 0.6420833 11.53157 9.893807 11.67478 10.64524 12.31083 10.75722 8.906898 10.79405 9.480449 11.15658 11.39159 9.719693 9.778595 9.836471 9.528683 11.36578 10.06215 9.960119 5667.761 -143.121 -5408.186 9.078907 10.50074 11.23698 9.22444 4.358925 5.654033 77.56504 3199 9.276304 7.442521 9.02939
-0.00102751 -0.1244071 0.1170517 -0.1638303 -0.4673056 0.5916967 -0.2904356 0.8698512 11.4364 9.328154 10.45602 10.61512 11.07724 8.72629 8.209551 10.31103 7.504502 9.653804 10.94726 9.687356 9.832842 9.066564 9.660184 10.414 9.687685 9.297831 5792.114 1.730896 -5611.308 9.241657 7.745479 10.77543 9.423348 15.42341 9.81552 28.74302 4724.541 13.13225 7.353882 -5.176817
-0.01718685 0.2110688 0.08998378 -0.5762468 -0.6484716 0.1434639 -0.2361926 0.9493007 11.19695 9.974608 10.91517 10.78611 11.12294 9.306814 9.507898 10.26046 10.32625 10.63509 10.48946 9.504656 9.578186 9.148764 9.110973 8.68368 10.00757 6.967639 5669.745 14.96865 -5514.942 7.948064 10.83724 9.952604 7.804412 8.44755 11.24513 19.26815 4589.053 8.707278 8.210799 7.621663
0.04435675 -0.04473634 -0.01899756 0.1150027 -0.2849918 0.1557641 -0.4421882 0.9382284 11.39378 9.528184 11.61472 10.83786 11.40593 10.0561 10.34773 10.71428 8.602153 7.978091 11.13458 9.052745 10.02533 9.681043 9.913121 10.27623 10.1716 8.773765 5590.799 57.77265 -5725.402 7.795795 9.258231 10.16176 7.297725 0.7869943 5.435392 31.12505 6989.892 -2.417197 8.747643 6.049229
0.2436572 -0.1570074 -0.09369221 -0.5201879 -0.6819177 0.4130418 -0.3017873 0.991851 11.59435 9.808016 11.30559 11.04331 11.39448 10.44111 10.90506 11.00729 9.374531 10.14392 11.01877 10.261 10.34073 9.513204 9.182153 9.968015 10.41479 9.116204 5538.23 -77.98867 -5494.224 8.802212 8.261789 11.58652 9.036188 12.49193 9.123001 62.86367 6447.883 17.06483 8.840138 4.763159
0.1234702 0.5164813 0.4956031 -0.8773262 -0.9098252 0.4473221 -0.3482468 0.8219432 10.90693 9.035511 10.94054 9.956247 11.52368 10.18079 9.554342 10.24522 10.15189 9.283112 10.31297 10.07971 9.194552 9.442536 9.700172 10.84596 9.95493 7.328322 5437.762 -20.53614 -5219.279 9.942722 9.906877 11.76129 9.604133 5.594931 12.56989 33.11522 3673.431 15.63843 7.628694 0.2509776
0.1556153 0.0750816 -0.1896778 -0.357082 -0.2846987 0.1108711 0.5220268 0.7212515 11.35954 10.17757 10.83878 10.80316 10.22274 9.973534 10.27878 10.4524 6.501348 8.67492 10.91939 9.600963 10.19366 9.750597 9.719823 9.976881 10.45897 9.573665 5290.069 -101.6937 -5387.105 8.503008 8.741745 11.53469 9.217575 5.838405 10.84114 26.51643 8082.359 13.88653 10.31808 -9.756309
-0.03922701 0.1086448 0.2560972 -0.4624682 -0.2223236 0.004804157 -0.1185627 0.7616781 11.03779 9.659087 11.314 10.2437 10.52805 10.18251 9.5344 11.50345 8.247397 9.760284 10.74103 9.256655 10.05059 9.347726 9.928707 10.51801 10.14839 9.597309 5780.957 -99.69225 -5874.78 10.13035 9.530943 11.56332 9.985067 10.56322 14.32865 46.01577 7593.816 9.438093 8.112413 -8.531999
-0.1724688 0.3901702 -0.1431816 -0.2494326 -0.336774 0.09025614 -0.2309792 0.7931985 11.29074 9.995566 11.76627 11.18381 11.05183 9.845853 9.393694 10.14031 8.598969 8.219324 11.09808 9.343431 9.950566 9.46898 9.984558 10.75437 10.01457 8.768313 6007.882 -21.16372 -5781.863 8.747155 9.492536 11.86954 10.90573 9.934567 11.45033 8.184073 3455.341 9.988968 8.677246 -0.1272087
0.4862867 0.1676336 0.3275166 0.1519907 -0.09468776 0.6226722 0.0735491 0.5457226 11.03717 9.534982 11.32015 10.56638 11.83197 8.920059 9.238199 10.28548 8.744818 8.644011 10.60021 9.49586 10.10456 9.245477 9.217355 10.85709 9.621215 9.066055 5852.826 -41.46481 -5739.371 8.863559 8.306917 11.5746 9.243519 8.478017 8.306078 55.65145 6241.455 13.3596 9.916981 10.06592
0.004221835 0.3756158 0.1100908 0.2195188 0.129278 0.4394068 -0.02960382 0.4754271 11.19973 9.41076 10.78282 10.75167 11.46884 10.4383 8.181154 10.11806 10.25387 10.45433 10.93818 8.537529 9.993381 9.203572 9.110771 8.907879 9.932918 8.659649 5906.263 -108.7842 -6002.994 9.612699 8.983479 10.22892 8.477495 15.74366 9.150728 30.00696 8865.517 5.695864 7.219952 4.204991
0.3262029 0.5313939 0.1513351 -0.0605029 -0.07859114 0.9179632 0.5080995 0.4573732 10.8701 9.094212 10.64706 10.07175 10.61479 10.29476 9.445595 9.990037 8.666264 10.91081 11.03694 8.768166 9.643514 9.730944 9.776168 10.08708 9.464402 9.209257 5861.512 100.1881 -5862.374 8.34714 8.519044 10.88083 8.37001 10.12494 10.3895 20.21806 6336.501 9.282645 8.913197 -4.507093
0.2382625 0.2052575 0.1656332 -0.2688044 -0.5851851 0.3028895 -0.6541091 0.9063071 11.52044 10.01421 11.94353 10.54409 12.40964 9.192843 9.478216 10.08622 9.548499 11.83195 11.03087 10.67046 10.12168 9.757089 9.955615 10.89323 10.28081 8.612302 5561.474 -35.11771 -5591.625 8.656901 9.33426 11.15558 7.584345 11.42287 5.684334 59.15876 7190.247 10.24001 9.158499 20.79492
0.3518833 0.3376438 0.3253094 -0.1781885 -0.1942357 0.3107885 0.2746671 0.5542566 11.76428 9.975397 11.00401 10.63359 12.22342 9.771926 9.588883 11.25209 9.284649 10.5698 11.07219 8.609002 10.07846 9.452784 9.337999 10.27685 9.692988 10.28351 5714.535 -35.53777 -5560.813 9.707841 10.40702 11.46774 8.51714 14.24462 7.426829 17.43937 4319.342 -2.118521 8.549517 9.036902
-0.2132284 0.1129623 -0.09876309 0.08811479 -0.2612209 -0.01189548 -0.4548019 0.8175253 11.86639 10.49126 12.12521 11.60348 11.12979 10.21546 11.28855 11.27318 9.686957 10.90076 11.05048 9.486835 10.74362 10.33771 10.55078 10.07943 10.63436 9.22795 5786.527 -191.0921 -5235.487 8.839461 9.792747 11.04195 10.24666 13.83573 12.67418 -18.01039 607.0973 6.092012 9.34409 2.602947
