factor(Management_Group)201801_FEH_HGD2 factor(Management_Group)201802_FEH_HGD1 factor(Management_Group)201802_FEH_HGD2 factor(Management_Group)201901_FEH_HGD1 factor(Management_Group)201901_FEH_HGD2 factor(Management_Group)201902_FEH_HGD1 factor(Management_Group)201902_FEH_HGD2 heterosis perANS perHHS perARS perSHS perDSS perBMS perBRS perBNS perSGS perBVS perCHS perCAS perGVS perLMS perMAS perSAS perSMS perTAS perBVSo perCHSo perLMSo perHH perAN perSM perCH perM2 perM3 perRS perBV perBR perXB perRO
1.695068 -1.340754 -1.746225 -2.583889 -3.311131 -1.321373 -1.379897 -0.07573767 -27.30358 -28.91192 -28.29902 -28.33449 -29.38541 -28.74725 -28.0287 -28.05183 -32.08899 -28.51787 -26.78455 -28.93995 -27.70018 -28.61794 -27.14843 -28.6539 -28.03487 -29.07726 -175430.9 30.82463 -61421.72 -29.42589 -26.63516 -25.91817 -33.17283 -29.13068 -35.3572 -33.71379 -103416.6 2041.903 -20.35401 -100.4961
1.465336 -2.47016 -2.501947 -3.386778 -3.482251 -1.248988 -1.217157 0.106408 -27.79648 -29.59499 -27.90399 -28.18678 -28.6508 -29.07667 -29.91992 -29.01014 -28.58719 -27.09665 -27.2296 -29.8026 -28.01928 -28.55684 -28.4514 -29.20141 -28.0724 -30.00243 52655.51 -24.34175 96904.14 -28.17665 -28.36934 -28.8836 -30.56622 -24.83318 -32.00143 -32.75557 102836.6 -143312.8 -24.54947 5.770798
1.204716 -1.789587 -1.411406 -3.083047 -3.548635 -1.408718 -1.413047 -0.3154405 -27.39902 -29.70275 -27.68624 -27.18526 -29.26213 -28.91329 -29.14737 -27.7481 -30.23877 -27.91662 -27.73215 -29.83556 -27.28373 -28.93719 -26.91686 -27.78721 -27.07819 -29.89985 -85972.44 12.86238 -34603.24 -28.05311 -25.59429 -27.51293 -33.02058 -32.97104 -34.6477 -23.58359 -19230.93 -26083.84 -18.31026 -112.5947
1.052156 -2.281773 -2.27577 -3.224245 -3.677936 -2.127585 -1.31383 0.2984618 -27.45136 -28.84308 -27.69523 -28.33976 -28.48129 -29.26129 -30.98603 -28.32409 -28.90772 -24.53606 -27.15134 -31.68117 -27.83908 -27.96765 -27.7803 -28.41523 -28.23903 -30.27474 182474.9 -42.8265 -103092.1 -29.183 -24.3512 -25.55781 -30.47482 -31.29229 -36.12979 -7.431711 -81469.65 -5790.203 -27.51806 -7.57013
1.121408 -2.445594 -2.680263 -3.640989 -3.764966 -1.936759 -1.186953 0.304443 -26.74281 -28.51275 -27.14056 -27.19472 -28.11732 -28.86429 -31.75754 -28.22703 -31.03481 -28.08619 -27.26179 -30.99845 -27.53444 -28.44253 -28.07756 -28.67406 -27.60702 -27.47004 -40212.83 -44.27226 -71626.64 -28.0278 -29.29671 -29.68224 -30.17647 -22.13249 -33.96647 -19.6987 36241.54 237960 -23.31647 -38.84508
0.9673999 -2.311036 -2.128576 -3.379688 -3.666162 -1.745002 -1.432197 0.265544 -27.5493 -28.97726 -27.1144 -27.893 -29.44045 -28.32056 -33.47485 -28.98173 -31.56505 -27.5586 -27.62541 -29.5013 -27.90624 -28.18573 -28.83206 -26.8461 -27.70739 -28.0292 92094.71 -5.994926 -2211.984 -28.31445 -28.22535 -26.60272 -30.00838 -18.82821 -25.46546 3.590458 80248.38 -90084.8 -25.82469 -65.09608
1.213589 -1.895718 -1.754447 -3.13081 -3.722886 -1.242232 -0.7156686 0.3865969 -26.72784 -28.61579 -27.24906 -28.07609 -28.65464 -28.34447 -28.87373 -28.7131 -29.49503 -26.76834 -27.60038 -30.70864 -27.40736 -28.68853 -26.11986 -28.3522 -27.12621 -27.85978 73315.18 -84.93937 8536.688 -25.70036 -30.42093 -28.07173 -31.41009 -27.42135 -43.79663 -10.70381 -170668.6 -132777.1 -22.12392 33.64028
1.506472 -0.876955 -1.746197 -2.356377 -3.158702 -0.820465 -0.2406926 0.01214425 -26.65645 -28.38227 -27.15718 -26.83277 -28.3725 -28.50264 -26.01144 -28.17286 -29.55633 -25.06492 -26.21624 -30.36442 -26.85401 -27.01662 -26.42706 -29.05926 -26.77512 -26.96434 -82957.61 -60.69611 -34518.19 -27.67005 -26.76177 -24.97781 -28.13607 -27.67529 -38.86769 -41.31552 63737.14 29110.57 -21.29123 32.73579
1.235714 -1.947539 -2.074355 -2.635997 -3.488818 -0.9484657 -0.8931073 0.4899807 -26.94051 -28.85981 -27.42873 -27.6135 -27.90936 -28.45819 -29.32328 -28.50382 -28.67913 -25.61929 -27.09695 -30.06615 -26.79356 -27.54223 -27.69921 -28.12823 -27.29786 -28.18947 -185549.8 -40.09125 48860.76 -28.09083 -27.51605 -25.40751 -30.0495 -29.04109 -37.47617 -11.60594 108757.2 -48406.7 -25.36801 -56.91983
1.614311 -0.9176256 -1.189236 -3.20019 -3.816855 -1.267108 -0.8419325 0.9300662 -26.54986 -28.17362 -27.11252 -27.45891 -28.16532 -28.12754 -30.72566 -27.59429 -28.85528 -27.00927 -26.99904 -30.27543 -27.01133 -27.56121 -27.88873 -27.3162 -26.39629 -27.2653 36728.46 -113.0754 108059 -29.07213 -27.386 -26.86183 -29.69835 -35.24846 -34.04658 -23.17855 26798.84 -87986.57 -29.15886 -40.1157
1.210156 -1.63552 -1.995879 -2.677772 -4.095083 -1.6821 -0.7561644 0.1648874 -25.85049 -26.96375 -25.37414 -26.08038 -27.35734 -26.91609 -28.6716 -26.00683 -27.36836 -25.49455 -25.96845 -27.38134 -26.03633 -26.69745 -25.92138 -25.59189 -25.85062 -29.46188 -140367 27.53507 -93015.39 -25.56289 -20.73997 -25.2244 -27.54012 -22.20278 -33.52569 -0.9332026 12233.97 91657.45 -20.06624 -2.268248
1.192262 -1.488853 -2.020428 -2.769703 -3.712837 -1.483149 -0.8722941 0.3548743 -25.91573 -27.91611 -25.23643 -26.19109 -25.93709 -27.83059 -30.2996 -28.10434 -25.76804 -25.56634 -25.92326 -30.19789 -26.4465 -27.6753 -26.51948 -24.89523 -26.69007 -27.9683 -148331 6.443308 20609.56 -27.39086 -24.09079 -26.94457 -27.41092 -24.65053 -35.6486 -13.95838 -151202.1 63804.52 -20.04982 -62.4785
1.310549 -1.89948 -2.080972 -3.088833 -4.068482 -1.535549 -0.656405 0.154768 -25.35879 -26.71555 -24.83262 -26.53204 -25.67707 -26.59003 -27.79942 -25.43203 -29.62418 -22.57792 -24.94899 -28.38928 -24.83306 -26.46309 -25.22618 -27.12623 -24.93534 -27.1208 -22187.64 -5.379715 -91758.38 -25.82089 -26.15007 -23.78986 -29.25937 -28.80273 -30.5708 -8.019314 163548.8 10761.39 -18.77126 26.57213
1.263226 -2.043765 -1.543807 -3.209025 -3.805043 -1.197871 -1.022976 0.568824 -24.38759 -26.82287 -26.24102 -24.89665 -24.54466 -26.66611 -27.72639 -25.39595 -25.59763 -23.28372 -24.18499 -26.30875 -23.99137 -26.04337 -24.86274 -25.51973 -24.40754 -26.37996 -48196.47 -13.05345 76385.46 -27.45773 -24.08323 -27.97822 -29.33786 -27.15636 -26.76459 -25.58698 16601.59 -45199.09 -19.68865 -110.5183
1.367666 -1.303856 -1.587151 -3.583081 -4.069975 -1.868639 -1.366838 0.2816744 -23.89192 -24.87187 -24.06613 -23.9617 -23.93747 -25.64437 -28.05349 -25.41701 -27.52015 -25.989 -23.65222 -27.09401 -24.5259 -25.5212 -24.19029 -25.94976 -24.50432 -25.89785 61191.5 -8.863902 98981.06 -26.20931 -24.65628 -23.66981 -28.25743 -21.99702 -37.15631 -11.59285 54741.11 15328.68 -24.04705 -56.41573
0.9301341 -1.671158 -1.976965 -2.511223 -3.239677 -1.370046 -0.7672311 0.5799814 -24.77678 -27.23249 -25.67156 -25.00117 -25.55631 -25.83641 -29.04226 -26.33966 -28.1742 -28.21239 -24.41282 -26.56487 -24.83708 -25.6368 -24.87185 -25.05762 -23.87452 -27.18153 130761.7 -19.98042 -17964.52 -26.43157 -23.66543 -23.84494 -27.76282 -27.52458 -33.73968 -22.0919 -194768.4 -164710 -30.64264 -35.93663
1.680472 -1.851969 -1.652065 -3.38923 -3.557267 -1.203687 -0.8680925 -0.0737656 -25.07749 -25.71343 -24.09739 -25.33348 -25.11657 -25.60181 -26.44851 -24.95892 -29.41192 -25.16616 -24.42089 -26.5942 -23.46886 -24.52956 -24.87673 -26.0559 -24.92752 -27.75457 -24582.46 -38.69507 27524.76 -26.1568 -24.02187 -24.66372 -28.37119 -24.73418 -33.12472 -22.11548 -16734.06 239761.2 -13.07314 -33.46458
1.662622 -2.087911 -1.466267 -3.054261 -3.620912 -1.394867 -0.4103583 -0.01967467 -25.58576 -26.9297 -25.81201 -25.0437 -25.86834 -26.04627 -26.04667 -26.2117 -26.76603 -24.97123 -25.88267 -27.83031 -25.29887 -26.49814 -25.28139 -26.34433 -26.0193 -27.76449 92157.18 -20.27325 -100932.2 -25.68225 -22.7577 -23.79585 -27.74703 -31.67999 -39.68509 -38.17083 116722.1 31369.56 -20.93802 9.037646
1.072947 -1.320335 -1.313254 -3.211454 -3.568824 -1.772762 -1.269311 0.1119884 -24.7331 -27.13686 -25.70939 -25.71657 -26.26291 -26.27771 -31.71504 -26.48009 -27.96965 -25.78918 -25.10168 -28.34598 -25.40825 -26.3291 -24.78469 -26.8154 -25.68037 -28.9745 -8258.167 -63.44893 93773.51 -25.86568 -26.49173 -24.73322 -27.18115 -17.66813 -35.52921 -8.891555 -73866.13 -52874.02 -23.03035 -45.79752
1.108722 -1.580088 -1.513573 -3.062904 -3.751103 -1.587294 -1.426223 0.7577039 -25.40131 -26.50452 -24.83929 -26.04326 -26.63075 -26.8607 -27.82787 -25.5494 -29.20113 -24.97756 -25.7518 -28.15267 -25.67309 -25.62239 -25.65133 -25.51665 -25.91352 -26.00448 86598.76 -51.56709 -133978 -27.05243 -25.01545 -25.67196 -28.63944 -29.30368 -32.14146 -2.633016 -4393.585 12803.16 -22.09261 -59.22582
1.273679 -1.778114 -2.08201 -2.70975 -3.774672 -2.072465 -0.9365699 0.5867588 -24.23617 -26.11802 -25.04748 -24.46386 -25.21775 -25.66757 -28.74509 -25.83367 -25.49611 -24.78749 -24.08172 -27.20034 -25.02713 -25.71033 -23.264 -25.21328 -24.42475 -25.97038 143872 -41.97373 25780.05 -26.17953 -22.04343 -24.53439 -29.315 -25.23235 -32.38858 -17.8247 32435.21 51947.34 -18.68162 7.615307
0.5031167 -2.143708 -1.847403 -3.263351 -3.784944 -1.986181 -1.145277 0.3140141 -24.10394 -25.31927 -24.31992 -25.02599 -24.45579 -24.63272 -26.94212 -24.44285 -27.01059 -22.02623 -23.74991 -27.46396 -23.88495 -25.04369 -24.65592 -24.47103 -23.74141 -27.87565 27969.48 39.13027 101043.7 -25.44844 -23.23092 -23.12746 -26.59508 -21.93826 -31.98923 -0.8152733 -84628.41 -9587.738 -21.87399 -19.98367
1.532494 -1.405872 -1.649381 -3.049388 -3.76777 -2.162207 -0.7346337 0.2624805 -23.84631 -25.57677 -23.73667 -24.22613 -24.68001 -24.64289 -26.45764 -24.53277 -27.44836 -23.34681 -23.32872 -27.67978 -23.02587 -24.23281 -24.69886 -24.05152 -23.14523 -25.8201 -107558.5 16.21287 85157.66 -25.69383 -22.60066 -23.70646 -25.70357 -27.38951 -36.65827 -7.380665 82008.18 -139468.1 -24.53332 12.14086
1.057465 -1.424303 -1.513191 -2.846455 -3.789875 -2.007776 -1.309639 0.2288387 -24.09971 -25.67526 -24.68578 -24.98554 -25.38662 -25.57977 -27.64756 -25.17077 -26.67849 -22.49207 -24.20805 -27.69146 -25.09234 -24.9569 -24.3986 -26.24973 -24.06136 -25.77468 95765.4 -32.65773 -9140.568 -25.66363 -19.74255 -22.95076 -27.84071 -15.11066 -30.56462 -12.84733 2563.605 54567.82 -22.76658 -90.2152
1.412165 -2.03273 -2.209175 -3.485589 -4.1851 -1.74338 -1.095443 0.06386916 -25.22469 -26.62395 -25.5141 -25.98451 -25.2645 -25.3488 -29.96001 -25.89953 -28.28264 -23.90189 -25.16453 -27.84314 -25.61123 -25.5863 -26.21291 -26.46814 -25.75768 -26.14102 15601.13 -10.59305 -183763 -23.8542 -24.46275 -23.83645 -27.62978 -25.32303 -28.61462 5.244167 -66169.09 36510.22 -22.99039 26.18568
0.8681709 -1.782761 -1.934765 -2.716007 -3.024386 -1.704739 -1.18442 0.267391 -25.63909 -27.4297 -25.77253 -25.81553 -25.91571 -27.76224 -28.64567 -26.76728 -27.19486 -25.52709 -26.05933 -26.10525 -26.10764 -26.1005 -25.29378 -28.04754 -26.44256 -29.45569 -136080 12.18284 116255.6 -26.6336 -22.74184 -24.20402 -29.07584 -26.83617 -32.58075 -9.746358 158783.4 -14892.21 -24.7466 -86.38814
1.461387 -1.519016 -1.382281 -2.600512 -3.504263 -1.610145 -0.5813304 0.4367422 -24.60651 -26.55793 -24.67295 -25.47842 -25.82685 -25.82541 -27.17089 -25.76085 -27.75541 -23.61275 -24.319 -26.66948 -24.27487 -25.69463 -25.04346 -26.366 -24.93767 -28.56499 10404.88 5.628254 81182.59 -25.38099 -26.24823 -26.20142 -30.68276 -29.79834 -30.0913 -9.72212 -21992.16 29771.86 -21.6346 39.71329
1.394242 -1.379327 -1.341844 -2.38417 -3.838621 -1.572019 -0.7740254 -0.1064878 -24.3457 -26.40556 -24.7319 -25.15471 -26.43544 -25.75672 -28.02741 -26.07598 -27.01334 -23.33635 -24.79208 -26.12234 -24.31598 -24.84127 -24.13701 -24.31919 -23.43246 -25.00094 75110.83 -9.717749 -38104.28 -25.12626 -23.21328 -24.97494 -28.64642 -22.59687 -26.54272 6.716464 -80282.48 74732.01 -21.7464 -25.42799
1.640976 -2.357269 -2.14592 -2.767413 -3.870747 -1.509603 -0.4328352 0.3731162 -24.22736 -25.76349 -25.30905 -24.83959 -24.68171 -26.01631 -27.98571 -24.15173 -27.90083 -21.44135 -24.30362 -25.61749 -23.38138 -24.56594 -25.05201 -25.9601 -23.97225 -26.08335 -38142.23 -35.02508 -157758.9 -24.89009 -23.6671 -23.71742 -26.60524 -28.19007 -32.91549 13.08232 -118680.2 89398.71 -17.67658 -48.80724
0.8323253 -2.207711 -2.51314 -3.605347 -4.404363 -1.98729 -1.543691 0.4446798 -24.46612 -24.65587 -23.68339 -24.6926 -24.97438 -24.51131 -26.9939 -25.33906 -26.62152 -24.58665 -24.09874 -27.83284 -24.5611 -24.42689 -24.36473 -25.9111 -24.10452 -23.90025 55317.46 -9.843078 -43488.53 -26.16575 -23.85012 -24.79406 -28.29776 -31.66826 -37.53442 2.829083 -32448.03 945.2483 -19.33068 12.8533
0.8568157 -2.500509 -2.859219 -3.406732 -3.63939 -2.150763 -1.550413 0.5369021 -24.17737 -25.92608 -25.16037 -24.00236 -25.94225 -25.606 -28.9524 -25.44268 -25.91943 -24.36942 -24.23747 -26.92275 -23.9126 -25.11552 -24.82596 -26.83317 -25.2439 -26.49622 -57475.97 -18.26093 45729.01 -26.17172 -22.66004 -24.14976 -27.41266 -23.64564 -30.0164 -0.439867 23297.13 -66926.79 -22.61828 -73.91962
1.556101 -0.796647 -1.385156 -2.750331 -3.111336 -1.494903 -0.4800686 -0.1875872 -24.40186 -25.85609 -26.09122 -24.22105 -25.79015 -25.64427 -28.28144 -26.13053 -27.25635 -25.03328 -24.23094 -26.67952 -24.52327 -25.58392 -22.89103 -26.63425 -24.70246 -26.14655 113180.1 -12.59759 96983.74 -24.80932 -21.49284 -21.34614 -28.03978 -19.04402 -33.76163 6.872024 -97048.33 35189.63 -21.75186 14.75479
2.552556 -1.374098 -0.9216555 -2.716405 -3.495499 -1.109867 -1.14036 0.08029805 -23.96279 -25.94581 -24.17215 -24.17025 -24.66535 -25.77849 -26.57813 -25.47182 -27.87542 -23.59005 -24.87376 -26.92934 -24.26757 -23.96063 -23.40415 -25.29554 -25.3378 -24.14815 -99717.28 -77.48479 245281.9 -25.02435 -20.93287 -22.52517 -26.89735 -21.56348 -24.55716 8.315066 35787.08 81412.72 -23.47098 -39.30171
1.367125 -2.492623 -1.949769 -3.15576 -3.714973 -1.485189 -1.390996 0.3280041 -23.91416 -25.60066 -23.9687 -24.55037 -25.56549 -25.20453 -25.51785 -24.81028 -27.8203 -25.16492 -23.78879 -25.92431 -23.91929 -25.36742 -24.27426 -25.67886 -24.183 -25.3493 -107510.6 -30.5859 164740.3 -24.41621 -21.59468 -22.53753 -29.15583 -24.01446 -34.49403 -15.68303 -46173.76 166365.7 -18.13184 -0.3676657
0.9203792 -2.757156 -3.175918 -3.302418 -3.508137 -2.085138 -1.585607 0.3245976 -23.37578 -25.12391 -24.24446 -23.49449 -25.24026 -24.44091 -26.55745 -24.33827 -26.51613 -22.61579 -22.89729 -24.3391 -23.90747 -24.46587 -24.98833 -24.63266 -23.71267 -24.96919 -18127.24 42.30792 -106414.2 -26.11384 -25.04364 -24.58096 -30.17253 -26.22128 -32.61411 -12.09332 -78179.21 115946.2 -23.4777 -64.0778
1.170581 -1.482648 -1.799654 -2.748184 -3.806907 -1.528929 -0.844363 -0.158909 -23.69347 -25.85907 -23.89902 -24.75827 -25.39773 -24.64523 -25.79892 -25.68458 -25.59437 -24.34514 -23.88418 -26.29679 -24.27765 -24.98559 -24.89241 -23.98007 -23.67249 -23.7262 -126273.2 -71.14394 27891.81 -25.09919 -23.22481 -23.58261 -25.44856 -25.77093 -34.99274 -22.49396 64695.91 -137070.1 -14.12423 8.701466
1.27235 -1.847521 -1.9327 -2.948525 -3.655506 -1.579785 -1.433115 0.2623413 -23.94727 -25.40731 -24.67216 -23.5698 -25.92728 -23.61962 -28.37536 -25.04789 -27.54802 -22.17838 -23.08948 -26.48276 -24.33256 -24.38342 -25.69428 -25.44573 -24.43997 -23.51513 82832.87 -16.12106 -109877.5 -24.78511 -23.35645 -24.12476 -25.43019 -25.09008 -30.45395 -6.550688 141798.7 15334.92 -20.47453 11.75993
1.661659 -2.549619 -1.920914 -3.521932 -4.484017 -1.752581 -1.044799 0.3079334 -23.11846 -25.40485 -23.70023 -24.0831 -24.70607 -24.67376 -26.10474 -24.07416 -25.58982 -25.60817 -23.61103 -23.23637 -23.12186 -23.76056 -23.5305 -26.39865 -23.48576 -24.50893 28961.4 -55.5865 -37829.6 -25.21378 -23.6858 -22.71985 -27.30552 -25.4683 -38.69288 0.07623693 41648.58 -26709.13 -22.47688 -24.79035
1.869587 -1.632321 -2.035605 -3.065132 -3.493073 -1.385239 -0.7797579 0.4526358 -23.19824 -25.3439 -24.04529 -23.72898 -24.4761 -23.75477 -25.59955 -24.91722 -25.77773 -25.2429 -22.91676 -25.239 -24.03147 -24.83509 -23.89392 -24.1027 -24.11421 -25.1611 -93903.83 10.77454 127303.7 -25.8565 -20.76397 -24.24657 -29.03044 -31.706 -43.42028 -36.18423 -85656.19 -127881.3 -22.75118 11.13188
1.152703 -1.523762 -1.251016 -3.661617 -4.143713 -1.878049 -1.509635 0.1814514 -23.74027 -24.70978 -23.7058 -23.68748 -24.33968 -23.91976 -27.47244 -25.69587 -28.01858 -22.616 -23.14382 -25.1984 -23.14685 -24.83667 -23.2577 -24.0545 -23.69294 -24.59363 72462.53 -53.99935 -129616.7 -24.75812 -22.82253 -23.46874 -26.34927 -21.82862 -37.09724 0.9614609 -346.2111 -55980.38 -17.01777 6.928767
1.211322 -0.9287592 -1.574603 -2.703729 -3.777623 -1.847857 -1.367151 0.4286703 -22.67645 -25.14006 -23.84183 -23.76016 -25.32629 -23.76451 -26.68805 -23.90058 -27.65106 -24.64069 -23.33101 -25.68515 -24.29934 -23.69461 -22.26681 -24.52731 -23.40123 -24.52715 59527.79 -89.25113 -55232.99 -23.1221 -24.25198 -21.40655 -26.36246 -17.65873 -26.75966 -26.05233 6724.406 23429.18 -17.58321 27.81217
1.737127 -1.0351 -1.38752 -2.840215 -3.43737 -1.401793 -0.3310884 0.4142833 -22.6068 -23.72334 -23.14932 -23.18887 -23.30736 -24.25315 -27.20994 -24.2361 -22.51781 -23.66994 -22.68812 -24.85688 -22.66562 -23.05879 -22.82335 -23.90283 -22.5645 -24.84995 -121660.1 -46.01524 91333.56 -25.83351 -20.53002 -21.48681 -26.68383 -33.26228 -40.55769 6.770366 55625.11 -23055.42 -19.1457 29.47788
1.201026 -1.781979 -1.129188 -2.447568 -4.18236 -1.301738 -0.846693 -0.1073978 -21.46099 -22.9891 -22.30817 -22.01276 -21.60552 -22.19349 -22.75468 -22.99413 -22.49451 -18.9734 -22.30383 -23.93632 -22.074 -21.89202 -21.09328 -22.67184 -21.84064 -23.05769 -75493.89 -66.56041 58002.72 -24.0268 -23.18986 -21.48599 -27.45269 -25.91186 -24.5291 21.33586 -111480.9 112014.1 -12.65831 18.65777
1.67973 -1.330946 -1.703378 -3.356876 -3.982026 -1.55149 -1.280969 0.4177203 -22.3703 -23.52245 -22.90186 -22.77873 -24.19977 -23.62985 -23.56302 -23.66893 -23.86877 -22.84527 -21.72465 -26.21047 -22.37464 -22.78713 -23.02239 -24.07487 -22.35826 -23.20701 99728.78 8.588975 190719.7 -24.22118 -20.60803 -20.60185 -25.3884 -21.96709 -23.02353 -27.66341 136317.4 97759.36 -16.32686 4.62308
2.049245 -0.6739966 -0.8857095 -2.38158 -2.571958 -1.463325 -0.1762261 0.105362 -22.35043 -24.61084 -22.84531 -22.85954 -22.72349 -22.95462 -27.01523 -23.32663 -24.30933 -23.77275 -22.49299 -27.42502 -22.98166 -22.8638 -22.97597 -23.25154 -23.55628 -23.65188 122515.8 -14.29533 -8266.734 -21.05911 -17.4672 -22.83321 -26.04781 -22.18708 -31.8417 -19.12171 7160.22 32460.56 -21.6698 -56.79754
1.358083 -1.56997 -1.813557 -3.304779 -4.002367 -1.956359 -0.9789929 -0.07300741 -21.91581 -23.18004 -22.35757 -22.36045 -22.72284 -23.18575 -24.6748 -23.60462 -25.48823 -22.10207 -21.83879 -23.56827 -21.36834 -22.52477 -21.35718 -23.93676 -22.28194 -22.34604 118704.7 -3.950821 41563.61 -22.55715 -22.29021 -20.89802 -23.73909 -26.02914 -29.37456 -1.169899 20006.22 77987.12 -12.79463 -65.97188
1.975207 -2.035018 -1.214414 -2.578759 -3.19808 -1.47725 -1.026377 -0.08022143 -22.02925 -24.26206 -23.12013 -23.32966 -24.49716 -22.72634 -24.65528 -24.14839 -22.76251 -22.01745 -22.10639 -25.25649 -22.86854 -23.46097 -22.64733 -24.08687 -22.47817 -23.30401 643.9705 50.04625 -21968.14 -25.39987 -25.13111 -22.74455 -28.08912 -19.04382 -29.53019 -2.904828 -21194.13 122601.7 -14.26215 -61.63262
1.460814 -0.6681812 -0.9329794 -2.82745 -3.287591 -1.075465 -1.030839 0.04350097 -22.05197 -23.8469 -22.25207 -23.54811 -23.94961 -23.21275 -25.73881 -22.95388 -24.38023 -21.10833 -21.43097 -23.66534 -22.44572 -23.57044 -22.40413 -25.42556 -22.57701 -22.80662 -31148.89 -66.80449 134113.2 -22.29448 -23.73554 -18.36748 -25.07162 -33.4354 -32.60617 2.874846 -163392.1 -230493.9 -16.31561 21.6515
1.424192 -1.527847 -2.195397 -2.965116 -3.828659 -1.558423 -1.446715 0.08658918 -21.27861 -23.9166 -22.12886 -22.27494 -24.21464 -22.43802 -24.44807 -22.54173 -23.44426 -21.54921 -21.37276 -24.39199 -22.30094 -22.97863 -21.58559 -22.55895 -22.28896 -23.24417 102991.5 -43.60988 78207.14 -21.05705 -19.37339 -20.52181 -25.12039 -19.38787 -29.19248 -13.00553 -247343 80798.19 -14.19842 -24.01638
1.267421 -1.817246 -1.543528 -2.624219 -3.649073 -1.463817 -1.169431 0.03362445 -22.0431 -22.85678 -22.79018 -22.9934 -23.82953 -23.2138 -24.80677 -23.06034 -22.88801 -24.34323 -22.02721 -23.11315 -21.48744 -23.33499 -22.45359 -22.27173 -21.87414 -22.76384 -150675.1 -41.86912 92226.06 -22.0146 -19.44379 -21.20928 -25.10227 -19.60885 -28.53302 1.852517 -45594.1 -192329.8 -18.19204 21.41319
1.066555 -2.367335 -1.521807 -3.267498 -3.603853 -1.412053 -0.8995433 0.3212787 -22.69066 -24.93027 -23.32974 -24.18412 -24.76711 -24.35489 -25.49556 -23.63023 -23.54344 -22.88549 -22.90905 -23.85217 -21.95567 -23.44451 -21.88198 -25.26636 -23.44538 -22.93576 51769.43 -72.08084 -905.0312 -26.03197 -22.1918 -20.91701 -25.71593 -22.1915 -30.68 5.236959 10698.92 -134267.8 -20.65985 -22.72843
1.562799 -1.687353 -1.701728 -3.107113 -3.360124 -1.267073 -0.7905532 0.1669289 -22.78876 -24.39182 -22.76152 -23.19933 -23.4778 -22.8079 -25.08108 -23.5045 -25.0884 -24.75557 -22.62393 -23.93968 -21.95675 -23.48391 -23.58911 -23.256 -23.45807 -23.63128 -24696.63 -30.15427 124328.8 -21.80323 -25.85807 -22.36 -26.64338 -23.39862 -27.84192 -13.63679 2267.67 20835.61 -15.7785 -102.6713
1.494201 -1.639367 -1.495743 -3.40073 -3.286743 -1.818751 -0.595022 0.180934 -22.23992 -25.39142 -22.86807 -23.27029 -24.28749 -23.8821 -25.27163 -24.20841 -24.44904 -20.26957 -23.37553 -26.86662 -22.65442 -23.96038 -23.06477 -24.7396 -23.26236 -24.18911 -83464.08 -81.42602 -26785.81 -22.54098 -20.90864 -18.99764 -24.69918 -24.49699 -30.75194 -6.674439 -45789.09 130976.7 -18.68381 -61.82261
1.020061 -1.184701 -1.556401 -3.276213 -3.965999 -1.663576 -1.396956 0.1439966 -22.39339 -24.19743 -22.90804 -22.47127 -23.33131 -23.40471 -26.18055 -23.57055 -23.49189 -24.28052 -21.7912 -24.75639 -22.16099 -22.87993 -22.38529 -23.72676 -22.7581 -24.4777 -146057.6 -30.84029 104095.6 -26.35979 -23.04377 -22.81939 -25.34123 -26.44877 -22.71808 -8.554006 132052.8 -47131.9 -21.45375 -14.38394
1.23453 -1.851835 -1.863455 -2.600485 -3.131013 -1.508276 -0.9870655 0.3619348 -21.99882 -23.91896 -22.74954 -23.35553 -22.66762 -23.7459 -22.31499 -23.56487 -24.92126 -20.8809 -21.55693 -26.8309 -22.66145 -23.02691 -21.41692 -24.06943 -23.30547 -23.86138 38517.63 24.06878 152770.1 -22.11323 -20.10173 -21.67066 -25.94143 -21.81594 -25.61557 -27.27708 119589 129425.4 -20.10189 -97.04145
2.01901 -2.089747 -2.351812 -3.345742 -3.759547 -2.028815 -1.377418 0.658516 -21.69703 -24.14809 -22.81345 -22.56396 -23.59567 -22.65404 -23.71828 -24.08852 -23.68344 -19.13356 -22.62546 -26.10189 -23.44625 -23.59368 -22.10275 -23.51913 -22.3112 -25.02927 -71733.57 -87.30527 -353027.4 -23.12918 -20.82057 -23.02516 -26.84498 -16.43543 -37.80341 -17.25708 252074.6 -202832.6 -25.6046 -49.52766
1.211382 -2.030593 -1.679143 -2.788314 -3.362635 -1.451488 -1.290329 0.3800625 -22.38194 -24.2294 -22.55094 -22.56729 -23.36067 -23.8329 -25.43675 -23.59907 -25.63914 -22.13973 -22.09195 -25.44236 -22.45738 -22.49372 -21.2704 -23.92734 -22.45197 -25.29107 12485.47 30.69059 50222.48 -23.54369 -20.51994 -24.10854 -26.48702 -20.6521 -31.77165 -5.414202 -31845.6 86206.46 -15.52095 -32.2038
1.324543 -3.032493 -2.87177 -3.567819 -3.886728 -1.843813 -1.464546 0.4154791 -22.73023 -24.40837 -23.54731 -23.10144 -23.35294 -22.99032 -26.23328 -23.34175 -26.97972 -21.45966 -22.28046 -25.85031 -22.86335 -22.54472 -21.47823 -21.82868 -22.88851 -23.87729 -58499.9 42.82396 -47659.1 -24.12327 -24.03889 -21.63124 -27.38649 -26.5684 -24.55745 -13.46091 -133221.9 12792.51 -15.92373 -35.05279
